pair_id,group_id,ESP_original,SHIWILU_original,ESP_normalizado,SHIWILU_normalizado,source,source_pair_id,has_audit_flags
U02389,G02164,Nadie la toca para que no se malogre.,Ñidenler pata’pi’ñi aper’inpu’ek.,nadie la toca para que no se malogre.,ñidenler pata'pi'ñi aper'inpu'ek.,pdf_textos,T002_N056,True
U02333,G02108,"Todo se está terminando. Jeberos, 25 de julio del 2005",Iñer ta’wantapilallina’.,"todo se está terminando. jeberos, 25 de julio del 2005",iñer ta'wantapilallina'.,pdf_textos,T001_N083,True
U02181,G01961,Estamos organizados.,MUMUSU' ÑAPALLIDEK,estamos organizados.,mumusu' ñapallidek,flashcards,P02181,False
U00183,G00261,Reí.,YAMERLEK',reí.,yamerlek',flashcards,P00183,True
U00326,G00261,Me reí.,YAMERLEK',me reí.,yamerlek',flashcards,P00326,True
U02296,G02071,"nuestras costumbres,","nanpikudeksu’,","nuestras costumbres,","nanpikudeksu',",pdf_textos,T001_N046,True
U01841,G01636,¿Bailamos?,¿LANSA'WA?,¿bailamos?,¿lansa'wa?,flashcards,P01841,False
U01630,G01441,Trabajas mucho.,SAKA'TECHU EMPU'NIPA,trabajas mucho.,saka'techu empu'nipa,flashcards,P01630,False
U01119,G00974,¿Es suficiente?,¿NANASA'CHA IÑER'?,¿es suficiente?,¿nanasa'cha iñer'?,flashcards,P01119,False
U02656,G02431,Se corrió la voz sobre Arákayu.,Lawinñini’ma Arakayu.,se corrió la voz sobre arákayu.,lawinñini'ma arakayu.,pdf_textos,T007_N076,True
U01577,G01388,Estábamos borrachos.,LUPERSU' ÑAPAWIÑIDEK,estábamos borrachos.,lupersu' ñapawiñidek,flashcards,P01577,False
U02843,G02618,"Diciendo eso se cansaron de hablar y ya perecieron ellos, ahora nosotros también eso mismo estamos recordando.","Tanna’ pellunna’ ipa’ takerllina’ nawa’, ipa’li’na kenmu’wa’nta’ nani’la lli’inutapalekwa’.","diciendo eso se cansaron de hablar y ya perecieron ellos, ahora nosotros también eso mismo estamos recordando.","tanna' pellunna' ipa' takerllina' nawa', ipa'li'na kenmu'wa'nta' nani'la lli'inutapalekwa'.",pdf_textos,T010_N011,True
U00917,G00787,Tom enseña.,TOM A'LEKTAPALLI,tom enseña.,tom a'lektapalli,flashcards,P00917,False
U03018,G02793,"allá"", decían.","Da'ilek, ali'ladaper tullina' ""Saka'tunan dunkerpatekkudek nanalupa' pa'achidek"", tullima. Sin embargo, otros opinaban ""A buscar trabajo tenemos que ir por","allá, decían.","da'ilek, ali'ladaper tullina' saka'tunan dunkerpatekkudek nanalupa' pa'achidek, tullima. sin embargo, otros opinaban a buscar trabajo tenemos que ir por",pdf_textos,T010_N186,True
U03079,G02854,"Encontrándole, a él nomás lo revolcaron golpéandolo y lo mataron.",Kananna' nanasa' llikantullina' dei'tullina'.,"encontrándole, a él nomás lo revolcaron golpéandolo y lo mataron.",kananna' nanasa' llikantullina' dei'tullina'.,pdf_textos,T011_N026,False
U00073,G01202,Agarra fuertemente.,PILLI'TER' IKERSU',agarra fuertemente.,pilli'ter' ikersu',flashcards,P00073,True
U01377,G01202,Sujétalo fuerte.,PILLI'TER' IKERSU',sujétalo fuerte.,pilli'ter' ikersu',flashcards,P01377,True
U01481,G01299,Es adorable.,U'CHIMUSHA NUKA'A,es adorable.,u'chimusha nuka'a,flashcards,P01481,False
U03104,G02879,Malallina es la que nos ha hecho darnos cuenta.,Malallina nu'su' a'lli'tullundek.,malallina es la que nos ha hecho darnos cuenta.,malallina nu'su' a'lli'tullundek.,pdf_textos,T011_N051,False
U02606,G02381,"“¿Tienes pescado, hermano mayor?”","- “¿Samerwanpala’ncha, alli’shá?”","¿tienes pescado, hermano mayor?","- ¿samerwanpala'ncha, alli'shá?",pdf_textos,T007_N026,True
U01200,G01041,Pararon.,TA'ITULA'LLINA,pararon.,ta'itula'llina,flashcards,P01200,False
U01517,G01332,¡Digan algo!,¡TUKU' MA'NEN'UNTA'!,¡digan algo!,¡tuku' ma'nen'unta'!,flashcards,P01517,False
U01668,G01475,¿Lo viste?,¿LLI'LA?,¿lo viste?,¿lli'la?,flashcards,P01668,False
U00099,G00068,Soy yo.,KUA NUKA'KA,soy yo.,kua nuka'ka,flashcards,P00099,False
U02338,G02113,cómo se prepara la bebida.,uklutulek.,cómo se prepara la bebida.,uklutulek.,pdf_textos,T002_N005,True
U01938,G01728,¿Estás jodiendo?,¿A'PE'CHAPALA?,¿estás jodiendo?,¿a'pe'chapala?,flashcards,P01938,False
U01150,G01003,No vayamos.,PA'INPU'WA',no vayamos.,pa'inpu'wa',flashcards,P01150,False
U01035,G00896,Ve adentro.,PAKER' KINEKLA,ve adentro.,paker' kinekla,flashcards,P01035,False
U02408,G02183,Ahora que soy una mujer enferma ellos me cuidan.,Kaluwi’tekku ipa’la ñaseku nawa’ luwektapallinerku.,ahora que soy una mujer enferma ellos me cuidan.,kaluwi'tekku ipa'la ñaseku nawa' luwektapallinerku.,pdf_textos,T003_N015,True
U02897,G02672,"“¿Ay, quién de nosotras irá a quedar viuda?”","“¿Denkenmu’wa’ ekdulunterwa’, ten”","¿ay, quién de nosotras irá a quedar viuda?","¿denkenmu'wa' ekdulunterwa', ten",pdf_textos,T010_N065,True
U01176,G01024,Concéntrate.,LLI'KER' MUSU',concéntrate.,lli'ker' musu',flashcards,P01176,False
U00826,G00702,Estoy leyendo.,LUNPALEK,estoy leyendo.,lunpalek,flashcards,P00826,False
U02538,G02313,"Después de comer van a encontrar una quebradita en el camino,","Ka’a’mamasu’ supinak ala’sa’ dekshadek kanenchuma’ inchilalak,","después de comer van a encontrar una quebradita en el camino,","ka'a'mamasu' supinak ala'sa' dekshadek kanenchuma' inchilalak,",pdf_textos,T006_N028,True
U01085,G00944,Quiero dinero.,LUWANTULEK KULLIKER',quiero dinero.,luwantulek kulliker',flashcards,P01085,False
U03193,G02968,Nuestros abuelos finados ellos han sido así.,Papinkumapu'wa'ku'lusa' nana nu'llina'.,nuestros abuelos finados ellos han sido así.,papinkumapu'wa'ku'lusa' nana nu'llina'.,pdf_textos,T013_N047,False
U01712,G01515,Traje vino.,KERLLIEK VINU',traje vino.,kerlliek vinu',flashcards,P01712,False
U02299,G02074,Ninguno de mis hijos entiende.,Ñienkasu’ wilaweklusa’ lachek’i’ñina’.,ninguno de mis hijos entiende.,ñienkasu' wilaweklusa' lachek'i'ñina'.,pdf_textos,T001_N049,True
U02543,G02318,“Después levántense y corran hasta un árbol inclinado.,- “Nanekla yunsanma’ tekka’nta’ku’ ala’sa’ nala inner’apek walek.,después levántense y corran hasta un árbol inclinado.,- nanekla yunsanma' tekka'nta'ku' ala'sa' nala inner'apek walek.,pdf_textos,T006_N033,True
U02815,G02590,Eso nomás les he contado sobre Arákayu.,Nanasa’ winterkenma’ Arakayuki.,eso nomás les he contado sobre arákayu.,nanasa' winterkenma' arakayuki.,pdf_textos,T007_N235,True
U01703,G01506,Se ahogó.,CHIMIDEK'TULLI,se ahogó.,chimidek'tulli,flashcards,P01703,False
U00284,G01027,Cálmate.,TA'TULER',cálmate.,ta'tuler',flashcards,P00284,True
U00285,G01027,Tranquilízate.,TA'TULER',tranquilízate.,ta'tuler',flashcards,P00285,True
U01179,G01027,Cállate.,TA'TULER',cállate.,ta'tuler',flashcards,P01179,True
U00120,G00086,Despierta.,NANPIKER',despierta.,nanpiker',flashcards,P00120,False
U00614,G00510,Mamá lloró.,AWA WELLEK'LLI,mamá lloró.,awa wellek'lli,flashcards,P00614,False
U03196,G02971,Nombres extranjeros han puesto sin saber hablar (la lengua).,Nerpi'la llillin aku'llina' ñinchiluinpu'la'pi'na'.,nombres extranjeros han puesto sin saber hablar (la lengua).,nerpi'la llillin aku'llina' ñinchiluinpu'la'pi'na'.,pdf_textos,T013_N050,True
U03132,G02907,"Él era de España también, los dos mismos no hablaban la lengua shiwilu ni la lengua inka, pero entendían.","Ishpañakla nananta', katu'daper i'la Shiwilu la'la', Inka' la'la' lui'nta'ser, lachekllini'mi'na.","él era de españa también, los dos mismos no hablaban la lengua shiwilu ni la lengua inka, pero entendían.","ishpañakla nananta', katu'daper i'la shiwilu la'la', inka' la'la' lui'nta'ser, lachekllini'mi'na.",pdf_textos,T012_N008,True
U00742,G00622,¡No dispares!,¡YAILANTUTA!,¡no dispares!,¡yailantuta!,flashcards,P00742,False
U02449,G02224,"“¿Ah, ya has venido?”","- “¿Ah, ipa’cha uncha’la?”","¿ah, ya has venido?","- ¿ah, ipa'cha uncha'la?",pdf_textos,T003_N056,True
U00552,G00457,Lo haré.,NU'TECHEK,lo haré.,nu'techek,flashcards,P00552,False
U00817,G00693,Estoy ayunando.,WERANPI'NEK,estoy ayunando.,weranpi'nek,flashcards,P00817,False
U00033,G00028,Renuncié.,TA'ITULA'LEK,renuncié.,ta'itula'lek,flashcards,P00033,False
U02173,G01953,Queremos votar.,YADEKLLIDEK,queremos votar.,yadekllidek,flashcards,P02173,False
U00059,G00047,¡Entren!,¡DAKER'KU'!,¡entren!,¡daker'ku'!,flashcards,P00059,False
U03126,G02901,"Los que vinieron a ver dijeron, los que hacían comprender, los que interpretaban (la lengua) dijeron:","Lli'kerenni'ma tullina'ka nawa', nana a'lachekta'su', lawer'a'su' tulli:","los que vinieron a ver dijeron, los que hacían comprender, los que interpretaban (la lengua) dijeron:","lli'kerenni'ma tullina'ka nawa', nana a'lachekta'su', lawer'a'su' tulli:",pdf_textos,T012_N002,True
U00247,G00195,Prepárate.,INSEK'DIPER'KER',prepárate.,insek'diper'ker',flashcards,P00247,False
U00410,G00331,Anda.,DEKUNDUNLLI,anda.,dekundunlli,flashcards,P00410,False
U01979,G01767,No interfieras.,YATU'NEKTUTA,no interfieras.,yatu'nektuta,flashcards,P01979,False
U01859,G01653,Ellos discutieron.,NAWA' INYUTULLINA',ellos discutieron.,nawa' inyutullina',flashcards,P01859,False
U00296,G00235,No llores.,YAWELLEKTA,no llores.,yawellekta,flashcards,P00296,False
U02236,G02011,¿Viven aquí?,¿ASEK NANPIPALAMA'?,¿viven aquí?,¿asek nanpipalama'?,flashcards,P02236,False
U00639,G00533,Se quedaron.,LLIA'LLINA',se quedaron.,llia'llina',flashcards,P00639,True
U00640,G00533,Se mantuvieron.,LLIA'LLINA',se mantuvieron.,llia'llina',flashcards,P00640,True
U02968,G02743,"semanas, un mes y llegaron a Moyobamba.","Sekllintulli iñer uklli, ala’ simana’, katu’ simana’, kala simana’, ala’ dukerkek ima ektu’llina’ Muyunpak. Hicieron trocha todos los días, una semana, dos semanas, tres","semanas, un mes y llegaron a moyobamba.","sekllintulli iñer uklli, ala' simana', katu' simana', kala simana', ala' dukerkek ima ektu'llina' muyunpak. hicieron trocha todos los días, una semana, dos semanas, tres",pdf_textos,T010_N136,True
U01374,G01199,Aquí viene.,ASEK UK'APILELLI,aquí viene.,asek uk'apilelli,flashcards,P01374,False
U00339,G00272,Estoy quebrado.,NUPEK'PI ÑAPALEK,estoy quebrado.,nupek'pi ñapalek,flashcards,P00339,False
U01774,G01573,Estoy parado.,WANERAPALEK,estoy parado.,wanerapalek,flashcards,P01774,False
U02123,G01903,Es falso.,TUMU' NUKA'A,es falso.,tumu' nuka'a,flashcards,P02123,False
U00541,G00447,Me acuerdo.,LLI'INUTAPALEK,me acuerdo.,lli'inutapalek,flashcards,P00541,False
U02773,G02548,“¿Por qué nos hicieron esto?”,“¿Ma’kin nu’tullinerkenmu’wa’ chi”,¿por qué nos hicieron esto?,¿ma'kin nu'tullinerkenmu'wa' chi,pdf_textos,T007_N193,True
U03150,G02925,"Nosotros somos gente de cerro, nosotros no somos de aquí.","Kenmu'wa' mutupi muda', kenmu'wa' ñi asu'lupa'dei'npu'.","nosotros somos gente de cerro, nosotros no somos de aquí.","kenmu'wa' mutupi muda', kenmu'wa' ñi asu'lupa'dei'npu'.",pdf_textos,T013_N004,False
U03119,G02894,En la escuela primaria y secundaria soló hablan puro castellano.,Asu' a'lektupideklusek ñinchitupideklusek nana Kaschillasa’ luñina’.,en la escuela primaria y secundaria soló hablan puro castellano.,asu' a'lektupideklusek ñinchitupideklusek nana kaschillasa' luñina'.,pdf_textos,T011_N066,True
U02621,G02396,“¿Por qué este hermano vive solo?,“¿Ma’pu’a’su’ asu’ yalli’ i’na nanashasa’ nanpipalli?,¿por qué este hermano vive solo?,¿ma'pu'a'su' asu' yalli' i'na nanashasa' nanpipalli?,pdf_textos,T007_N041,True
U01753,G01555,Estaba soñando.,WA'LATAPAWINEK,estaba soñando.,wa'latapawinek,flashcards,P01753,False
U02106,G01887,Esperemos aquí.,WATENDAWA' ASEK,esperemos aquí.,watendawa' asek,flashcards,P02106,False
U02404,G02179,En mi Jeberos a mis hijos he criado cuando su padre vivía.,Shiwiluwekkek wilaweklusa’ teksusudeklek papina’ nanpipasik.,en mi jeberos a mis hijos he criado cuando su padre vivía.,shiwiluwekkek wilaweklusa' teksusudeklek papina' nanpipasik.,pdf_textos,T003_N011,True
U01300,G01131,Son inteligentes.,IÑER' ÑINCHITULUSA' NUKER'KA,son inteligentes.,iñer' ñinchitulusa' nuker'ka,flashcards,P01300,False
U02856,G02631,"Después, los que van de nuevo (el segundo grupo) ellos sí van a matar a las fieras”.","Naneklan, pa’nunta’lusa’ nawa’ a’ka di’tetchuna’ nana anaka’.”","después, los que van de nuevo (el segundo grupo) ellos sí van a matar a las fieras.","naneklan, pa'nunta'lusa' nawa' a'ka di'tetchuna' nana anaka'.",pdf_textos,T010_N024,True
U00282,G00227,Respóndanme.,NA'PIU'KU,respóndanme.,na'piu'ku,flashcards,P00282,False
U00563,G00467,Susto.,IMANAN,susto.,imanan,flashcards,P00563,False
U00766,G00644,Estoy jodiendo.,A'PERCHAPALEK,estoy jodiendo.,a'perchapalek,flashcards,P00766,False
U01805,G01602,Es idéntico.,NANAPU'SU' NUKA'A,es idéntico.,nanapu'su' nuka'a,flashcards,P01805,False
U00116,G01060,Tom corrió.,TOM TEKA'LLI,tom corrió.,tom teka'lli,flashcards,P00116,True
U01220,G01060,Tom huyó.,TOM TEKA'LLI,tom huyó.,tom teka'lli,flashcards,P01220,True
U00048,G00038,Pruébalo. (saborear),LATA'KER,pruébalo. (saborear),lata'ker,flashcards,P00048,True
U03036,G02811,"Desde entonces, ahora todos uno y otro lugar nos vamos a conocer.","Nanekla, ipa'li'na iñer inapu'su' pa'akwa' luwetllekwa'.","desde entonces, ahora todos uno y otro lugar nos vamos a conocer.","nanekla, ipa'li'na iñer inapu'su' pa'akwa' luwetllekwa'.",pdf_textos,T010_N204,False
U02787,G02562,"Nadie más tiene la culpa,","Ñiden usha’wi’ñi ma’kinpa’,","nadie más tiene la culpa,","ñiden usha'wi'ñi ma'kinpa',",pdf_textos,T007_N207,True
U01478,G01296,No servirá.,KU'LA PA'CHINCHU,no servirá.,ku'la pa'chinchu,flashcards,P01478,False
U00494,G00623,No grites.,YALAMAPU'TA,no grites.,yalamapu'ta,flashcards,P00494,True
U00743,G00623,No chilles.,YALAMAPU'TA,no chilles.,yalamapu'ta,flashcards,P00743,True
U01526,G01340,Habla bajito.,TA'TULA'SHASU' LUNKER',habla bajito.,ta'tula'shasu' lunker',flashcards,P01526,True
U01527,G01340,Habla calladito.,TA'TULA'SHASU' LUNKER',habla calladito.,ta'tula'shasu' lunker',flashcards,P01527,True
U03142,G02917,"¿Acaso desde antes, pues, ellos han venido a trabajar?",¿Napi'lanlek a'ta' na'wa' saka'tukellina'?.,"¿acaso desde antes, pues, ellos han venido a trabajar?",¿napi'lanlek a'ta' na'wa' saka'tukellina'?.,pdf_textos,T012_N018,False
U01906,G01700,¿Dónde estabas?,¿ENÑUPA' ÑAPAWINA?,¿dónde estabas?,¿enñupa' ñapawina?,flashcards,P01906,False
U00274,G00220,¿Quién vino?,¿DEN UK'LLI?,¿quién vino?,¿den uk'lli?,flashcards,P00274,False
U00446,G00362,Fallamos.,APER'LLIDEK,fallamos.,aper'llidek,flashcards,P00446,False
U02218,G01995,¿Eres real?,¿TEKINCHI NUKA'MA?,¿eres real?,¿tekinchi nuka'ma?,flashcards,P02218,False
U02664,G02439,"Así dice cuando estaba transcurriendo, una vez el gobernante le hizo llamar.","Nu’sui’ma pa’apan, ala’lu’sa’ wa’anler a’peklu’tulli.","así dice cuando estaba transcurriendo, una vez el gobernante le hizo llamar.","nu'sui'ma pa'apan, ala'lu'sa' wa'anler a'peklu'tulli.",pdf_textos,T007_N084,True
U00141,G00102,Estate quieto.,YALENMEKTA',estate quieto.,yalenmekta',flashcards,P00141,False
U02904,G02679,"Golpea, abre la puerta, toca una y otra cosa en la cocina.","Llipu’lli, unkunan ekketchulli, pata’tulli kusinek.","golpea, abre la puerta, toca una y otra cosa en la cocina.","llipu'lli, unkunan ekketchulli, pata'tulli kusinek.",pdf_textos,T010_N072,True
U02324,G02099,No.,Ma’sha.,no.,ma'sha.,pdf_textos,T001_N074,True
U02331,G02106,"Los que sabemos hablar nos estamos extinguiendo,","Ñinchilu’nkudeksu’ taker’apilallidek,","los que sabemos hablar nos estamos extinguiendo,","ñinchilu'nkudeksu' taker'apilallidek,",pdf_textos,T001_N081,True
U00838,G00714,Yo invito.,KUA PEKLU'TULEK,yo invito.,kua peklu'tulek,flashcards,P00838,False
U02328,G02103,"no les importa,","ñi yalui’ñina’,","no les importa,","ñi yalui'ñina',",pdf_textos,T001_N078,True
U00223,G00175,Es Tom.,TOM NUKA'A,es tom.,tom nuka'a,flashcards,P00223,False
U00827,G00703,Estoy descansando.,NERIAPALEK,estoy descansando.,neriapalek,flashcards,P00827,False
U00547,G00453,Eso creo.,NANALATEKAPALEK,eso creo.,nanalatekapalek,flashcards,P00547,False
U01015,G00877,Sal fuera.,YUNSUER' ADIPI,sal fuera.,yunsuer' adipi,flashcards,P01015,False
U02090,G01872,Déjame arreglarlo.,TA'ITULA'U TEKDIPERECHEK,déjame arreglarlo.,ta'itula'u tekdiperechek,flashcards,P02090,False
U02728,G02503,Arakáyu llamó al Hombre Candela y le dijo,Arakayuler Tanpen peklu’n itulli,arakáyu llamó al hombre candela y le dijo,arakayuler tanpen peklu'n itulli,pdf_textos,T007_N148,True
U03206,G02981,Así era antes.,Nu'su' ñiwiñi napi'.,así era antes.,nu'su' ñiwiñi napi'.,pdf_textos,T013_N060,False
U02031,G01815,Quise pagar.,YAPANWILEK'TUWINEK,quise pagar.,yapanwilek'tuwinek,flashcards,P02031,False
U00077,G01775,Él renunció.,NANA YUNSU'LLI,él renunció.,nana yunsu'lli,flashcards,P00077,True
U01173,G01775,Ella salió.,NANA YUNSU'LLI,ella salió.,nana yunsu'lli,flashcards,P01173,True
U01989,G01775,Él salió.,NANA YUNSU'LLI,él salió.,nana yunsu'lli,flashcards,P01989,True
U00645,G00538,Éste es.,ASU' NUKA'A,éste es.,asu' nuka'a,flashcards,P00645,False
U02260,G02035,Mi padre con su mujer nomás vivían bien.,Ku’apenñenleksa’ musu’ nanpillina’ tatawek.,mi padre con su mujer nomás vivían bien.,ku'apenñenleksa' musu' nanpillina' tatawek.,pdf_textos,T001_N010,True
U01421,G01241,Quiero morir.,YACHIMINEK,quiero morir.,yachiminek,flashcards,P01421,False
U02196,G01975,Anota eso.,LLINSER'KER' NANA,anota eso.,llinser'ker' nana,flashcards,P02196,False
U00222,G00174,Funciona.,SAKA'TULLI.,funciona.,saka'tulli.,flashcards,P00222,False
U01509,G01324,Abrámoslo.,EK'KER'CHAWA',abrámoslo.,ek'ker'chawa',flashcards,P01509,False
U02214,G01991,Eres nervioso.,TEKUA'TEK NUKA'MA,eres nervioso.,tekua'tek nuka'ma,flashcards,P02214,False
U03060,G02835,"""Señores, ¡vengan y pasen a beber!","""Yuyu'lusa', ¡da'kerku' u'ku!","señores, ¡vengan y pasen a beber!","yuyu'lusa', ¡da'kerku' u'ku!",pdf_textos,T011_N007,True
U01665,G01472,"Vamos, háganlo.","PA'AWA , NU'TUKU'","vamos, háganlo.","pa'awa, nu'tuku'",flashcards,P01665,False
U01704,G01507,Está deprimido.,WE'INUTAPALLI,está deprimido.,we'inutapalli,flashcards,P01704,False
U03151,G02926,"Nuestros abuelos finados dijeron que los que aborrecían, los que nos aborrecían, diciendo se fueron.","Papinkumapu'wa'ku' tanni'ma nana luyurka'su', luyullinerkenmu'wa', tanni'ma pa'llina'.","nuestros abuelos finados dijeron que los que aborrecían, los que nos aborrecían, diciendo se fueron.","papinkumapu'wa'ku' tanni'ma nana luyurka'su', luyullinerkenmu'wa', tanni'ma pa'llina'.",pdf_textos,T013_N005,False
U03127,G02902,“El palo de yuca es bueno para trabajar.,“ Asek ima u'chimu saka'takawek ketñala.,el palo de yuca es bueno para trabajar.,asek ima u'chimu saka'takawek ketñala.,pdf_textos,T012_N003,True
U03037,G02812,Lo que han anunciado los abuelos ya finados “Algún día ustedes con sus madres ya no van a estar caminando.,Ter'kasu'pi'la papinkuku'lusa' “Enpi' uklli kenmama' awapenma'lek pa'api'nchuma'.,lo que han anunciado los abuelos ya finados algún día ustedes con sus madres ya no van a estar caminando.,ter'kasu'pi'la papinkuku'lusa' enpi' uklli kenmama' awapenma'lek pa'api'nchuma'.,pdf_textos,T010_N205,True
U01598,G01409,¡Qué alivio!,¡ENPU'NI MUI'PA!,¡qué alivio!,¡enpu'ni mui'pa!,flashcards,P01598,False
U01705,G01508,Aquí vienen.,ASEK UK'APILELLINA',aquí vienen.,asek uk'apilellina',flashcards,P01705,False
U01544,G01356,Están solos.,NAWA'SA' ÑAPALLINA',están solos.,nawa'sa' ñapallina',flashcards,P01544,False
