CODIGO,ESP,SHIWILU,Grabado?,Defectuosos?,
,Tom quería agradecerte.,,,,
,Tom quería descubrirlo.,,,,
,Ella quería divorciarse.,,,,
,Quería comprar aspirina.,,,,
,Quería estudiar francés.,,,,
,Quería preguntaros algo.,,,,
,Quería compañía femenina.,,,,
,Solo quería enorgullecerte.,,,,
,Solo quería enorgullecerlos.,,,,
,No soy mago.,,,,
,Tom es mago.,,,,
,¿Qué deberíamos decir?,,,,
,¿Qué deberíamos hacer?,,,,
,Deberíamos estar juntos.,,,,
,¿Qué deberíamos cocinar?,,,,
,Deberíamos hacer silencio.,,,,
,Deberíamos quedarnos aquí.,,,,
,Deberíamos habernos casado.,,,,
,Deberíamos permanecer aquí.,,,,
,Deberíamos ofrecerles ayuda.,,,,
,Deberíamos organizarnos más.,,,,
,Deberíamos quedarnos callados.,,,,
,¿Dónde deberíamos escondernos?,,,,
,¿Deberíamos levantarnos temprano?,,,,
,No tuvimos éxito.,,,,
,Tuvimos que parar.,,,,
,Tuvimos nuestras razones.,,,,
,Nunca tuvimos oportunidad.,,,,
,Nos entendemos perfectamente.,,,,
,Él parece conocernos.,,,,
,Dijeron que no.,,,,
,Es todo tuyo.,,,,
,¿Esto es tuyo?,,,,
,¿Es amigo tuyo?,,,,
,Teníamos poca agua.,,,,
,Teníamos un acuerdo.,,,,
,Teníamos visitas ayer.,,,,
,Teníamos muchos muebles.,,,,
,Teníamos nuestras razones.,,,,
,Teníamos visitas inesperadas.,,,,
,Teníamos nuestras diferencias.,,,,
,Él come mucho.,,,,
,Él leía mucho.,,,,
,Lo dudo mucho.,,,,
,Lo hago mucho.,,,,
,No duró mucho.,,,,
,No vale mucho.,,,,
,Él grita mucho.,,,,
,Él habla mucho.,,,,
,Me gusta mucho.,,,,
,No salgo mucho.,,,,
,Tom bebe mucho.,,,,
,Tom leyó mucho.,,,,
,Tom toma mucho.,,,,
,Yo sueño mucho.,,,,
,Ella fuma mucho.,,,,
,Lo siento mucho.,,,,
,Me gustás mucho.,,,,
,Te quería mucho.,,,,
,Te quiero mucho.,,,,
,Tom lloró mucho.,,,,
,¿Es mucho pedir?,,,,
,Daba mucho miedo.,,,,
,Ella habló mucho.,,,,
,Es mucho trabajo.,,,,
,Eso aclara mucho.,,,,
,Esto ayuda mucho.,,,,
,Hace mucho calor.,,,,
,Hacía mucho frío.,,,,
,Me divertí mucho.,,,,
,No costará mucho.,,,,
,No duermas mucho.,,,,
,No importa mucho.,,,,
,Quiero mucho más.,,,,
,Te extrañé mucho.,,,,
,Tengo mucho frío.,,,,
,Tengo mucho hipo.,,,,
,Debo mucho dinero.,,,,
,Eso explica mucho.,,,,
,Hay mucho tráfico.,,,,
,Me importas mucho.,,,,
,Me preocupo mucho.,,,,
,Ten mucho cuidado.,,,,
,Te perdiste mucho.,,,,
,Trabajé mucho hoy.,,,,
,¿Durará mucho más?,,,,
,Me preocupas mucho.,,,,
,Perdí mucho dinero.,,,,
,Tengo mucho dinero.,,,,
,Tenía mucho hambre.,,,,
,Tiene mucho dinero.,,,,
,Anoche llovió mucho.,,,,
,Juegan mucho juntos.,,,,
,Necesito leer mucho.,,,,
,No almorzaste mucho.,,,,
,Nos parecemos mucho.,,,,
,Te extrañamos mucho.,,,,
,Está lloviendo mucho.,,,,
,Nos divertimos mucho.,,,,
,Tenemos mucho tiempo.,,,,
,Tengan mucho cuidado.,,,,
,Aprenderás mucho aquí.,,,,
,Perdimos mucho tiempo.,,,,
,Lleva mucho maquillaje.,,,,
,Mañana estudiaré mucho.,,,,
,Nos divertiremos mucho.,,,,
,Estoy aprendiendo mucho.,,,,
,¿Necesitas mucho dinero?,,,,
,Malgastamos mucho tiempo.,,,,
,Ella llegó última.,,,,
,Todos son artistas.,,,,
,Lo harás bien.,,,,
,Te harás daño.,,,,
,Encuentre a Tom.,,,,
,No tenemos azúcar.,,,,
,Nunca compro azúcar.,,,,
,¿Cuánto azúcar usas?,,,,
,Te estoy ayudando.,,,,
,Tom está ayudando.,,,,
,Sólo estoy ayudando.,,,,
,¿De dónde vienen?,,,,
,¿Ellos también vienen?,,,,
,¿Ustedes vienen conmigo?,,,,
,Tom sabe pelear.,,,,
,¡Dejá de pelear!,,,,
,Mary sabe pelear.,,,,
,No quiero pelear.,,,,
,Ellos evitaron pelear.,,,,
,¿Realmente querés pelear?,,,,
,Te harás daño.,,,,
,¿Te hicieron daño?,,,,
,Podrías hacerte daño.,,,,
,Voy de regreso.,,,,
,Di la verdad.,,,,
,"Tom, di algo.",,,,
,"Di ""por favor"".",,,,
,Di tus oraciones.,,,,
,No nos deje.,,,,
,Deje de leer.,,,,
,Deje la llave.,,,,
,Deje un mensaje.,,,,
,Te veo mañana.,,,,
,Lo haré mañana.,,,,
,Los veo mañana.,,,,
,Te veré mañana.,,,,
,Mañana te llamo.,,,,
,¿Qué tal mañana?,,,,
,Él vendrá mañana.,,,,
,Tom viene mañana.,,,,
,¿Mañana hará sol?,,,,
,Él volverá mañana.,,,,
,Lo ayudaré mañana.,,,,
,Lo firmaré mañana.,,,,
,Lo haremos mañana.,,,,
,Mañana es domingo.,,,,
,Mañana es feriado.,,,,
,Mañana es Navidad.,,,,
,Mañana hará bueno.,,,,
,Mañana será libre.,,,,
,Nos iremos mañana.,,,,
,Te llamaré mañana.,,,,
,Tom vendrá mañana.,,,,
,Ven pasado mañana.,,,,
,Estaré allí mañana.,,,,
,Estaré aquí mañana.,,,,
,Le visitaré mañana.,,,,
,Mañana estaré aquí.,,,,
,Papá vuelve mañana.,,,,
,Puedo venir mañana.,,,,
,Tengo clase mañana.,,,,
,¿Hará calor mañana?,,,,
,¿Mañana hará bueno?,,,,
,Adiós. Hasta mañana.,,,,
,Esperá hasta mañana.,,,,
,Espero verla mañana.,,,,
,Espero verlo mañana.,,,,
,Espero verte mañana.,,,,
,Mañana estará libre.,,,,
,¡Qué hermosa mañana!,,,,
,¿Mañana será sábado?,,,,
,¿Puedo verte mañana?,,,,
,Debería nevar mañana.,,,,
,Le preguntaré mañana.,,,,
,Lo averiguaré mañana.,,,,
,"Mañana, él alunizará.",,,,
,Puedo empezar mañana.,,,,
,Quizás llueva mañana.,,,,
,Te responderé mañana.,,,,
,¿Tienes libre mañana?,,,,
,¿Vendrán aquí mañana?,,,,
,Estaré ausente mañana.,,,,
,Mañana estaré ocupado.,,,,
,Quisiera verte mañana.,,,,
,Te visitaremos mañana.,,,,
,¿Quedamos para mañana?,,,,
,¿Tienes tiempo mañana?,,,,
,¿Volverá usted mañana?,,,,
,Hablaré contigo mañana.,,,,
,Mañana estudiaré mucho.,,,,
,Veámonos pasado mañana.,,,,
,¿Estará soleado mañana?,,,,
,¿Puedes empezar mañana?,,,,
,¿Puedo llamarte mañana?,,,,
,Podrás visitarme mañana.,,,,
,Salimos mañana temprano.,,,,
,Juntémonos pasado mañana.,,,,
,Puede contactarme mañana.,,,,
,¿Desayunaste esta mañana?,,,,
,Despiértame pronto mañana.,,,,
,Mañana tendremos invitados.,,,,
,Probablemente nieve mañana.,,,,
,¿Puedo telefonearle mañana?,,,,
,Probablemente mañana nevará.,,,,
,Supuestamente mañana nevará.,,,,
,¿Qué llevarás puesto?,,,,
,Come más despacio.,,,,
,Él camina despacio.,,,,
,Habla más despacio.,,,,
,Camina más despacio.,,,,
,Tom camina despacio.,,,,
,Conduce más despacio.,,,,
,Tom escribe despacio.,,,,
,Dame tu dirección.,,,,
,Anota su dirección.,,,,
,Apunta su dirección.,,,,
,Olvidé su dirección.,,,,
,¿Qué dirección elegirá?,,,,
,¿Qué dirección escogerá?,,,,
,Cocina para mí.,,,,
,Tom nos cocina.,,,,
,Tom cocina bien.,,,,
,Ella cocina bien.,,,,
,Limpia la cocina.,,,,
,¿Apagaste la cocina?,,,,
,Todo está terminando.,,,,
,Leí la etiqueta.,,,,
,Leo la etiqueta.,,,,
,Vaya al grano.,,,,
,Vaya usted primero.,,,,
,Veo un león.,,,,
,Salgan del aula.,,,,
,"Él gritó ""¡salgan!"".",,,,
,Me canso fácilmente.,,,,
,Me enfado fácilmente.,,,,
,Se asusta fácilmente.,,,,
,Sigan sin mí.,,,,
,La gente cambia.,,,,
,Esto cambia todo.,,,,
,Ellos no entienden.,,,,
,Habla por ti.,,,,
,Él habla ruso.,,,,
,Habla con Tom.,,,,
,Él habla chino.,,,,
,Él habla mucho.,,,,
,Él habla rápido.,,,,
,¡Habla más alto!,,,,
,Él habla francés.,,,,
,Estamos al habla.,,,,
,Habla más fuerte.,,,,
,Sigamos al habla.,,,,
,Tom habla rápido.,,,,
,¿Con quién habla?,,,,
,¿Él habla inglés?,,,,
,Ella habla polaco.,,,,
,Habla bien inglés.,,,,
,Habla con fluidez.,,,,
,Tom habla francés.,,,,
,¿Él habla francés?,,,,
,Él habla demasiado.,,,,
,Él habla portugués.,,,,
,Habla diez lenguas.,,,,
,Habla más despacio.,,,,
,Mary habla japonés.,,,,
,¿Ella habla inglés?,,,,
,Nadie habla conmigo.,,,,
,¿Ella habla francés?,,,,
,¿Habla usted inglés?,,,,
,Ella habla demasiado.,,,,
,Ella habla portugués.,,,,
,Habla francés fluido.,,,,
,Tom habla lentamente.,,,,
,¿Habla usted búlgaro?,,,,
,¿Habla usted catalán?,,,,
,¿Habla usted francés?,,,,
,¿Quién habla francés?,,,,
,¿Usted habla francés?,,,,
,También habla francés.,,,,
,¿Alguien habla inglés?,,,,
,¿Habla usted filipino?,,,,
,Habla demasiado rápido.,,,,
,¿Alguien habla japonés?,,,,
,¿Habla usted esperanto?,,,,
,Habla ruso perfectamente.,,,,
,No lo hagas.,,,,
,No hagas eso.,,,,
,¡No lo hagas!,,,,
,No hagas caso.,,,,
,No hagas ruido.,,,,
,No hagas muecas.,,,,
,No hagas preguntas.,,,,
,¿Ellos vivieron aquí?,,,,
,Perdí mi identidad.,,,,
,Toma un asiento.,,,,
,Guárdame un asiento.,,,,
,Resérvame un asiento.,,,,
,Puso una queja.,,,,
,Eres muy negativo.,,,,
,Qué negativo eres.,,,,
,Soy suficientemente mayor.,,,,
,¿Es suficientemente grande?,,,,
,Tú tenías razón.,,,,
,"Tenías razón, Tom.",,,,
,Tenías razón antes.,,,,
,Me tenías preocupado.,,,,
,Llena el depósito.,,,,
,Léelo y llora.,,,,
,Comienzo a disfrutarlo.,,,,
,Vamos a comer.,,,,
,Me gusta comer.,,,,
,No puedo comer.,,,,
,¿Vamos a comer?,,,,
,Vámonos a comer.,,,,
,Salgamos a comer.,,,,
,Quiero comer algo.,,,,
,¿Puedo comer algo?,,,,
,¿Qué quiere comer?,,,,
,Detesto comer solo.,,,,
,Nadie quería comer.,,,,
,No necesitas comer.,,,,
,Quiero comer sushi.,,,,
,¿Qué debería comer?,,,,
,Quiero comer filete.,,,,
,Quiero comer helado.,,,,
,Terminaron de comer.,,,,
,¿Quieres comer algo?,,,,
,Puedo comer insectos.,,,,
,¿Dónde quieres comer?,,,,
,¿Qué desearías comer?,,,,
,¿Querrías comer algo?,,,,
,¿Cuándo podemos comer?,,,,
,Deberías comer vegetales.,,,,
,¿Es suyo esto?,,,,
,Es asunto suyo.,,,,
,"Es suyo, ¿verdad?",,,,
,Dime qué necesitas.,,,,
,Necesitas un novio.,,,,
,No necesitas comer.,,,,
,"¿Me necesitas, Tom?",,,,
,¿Qué más necesitas?,,,,
,Necesitas estar ahí.,,,,
,Necesitas una llave.,,,,
,¿Necesitas algo más?,,,,
,¿Necesitas el libro?,,,,
,Necesitas mucha agua.,,,,
,Necesitas un abogado.,,,,
,Necesitas un trabajo.,,,,
,¿Qué necesitas saber?,,,,
,Necesitas el descanso.,,,,
,No necesitas llamarme.,,,,
,No necesitas quedarte.,,,,
,¿Necesitas este libro?,,,,
,¿Necesitas un aventón?,,,,
,¿Todavía necesitas té?,,,,
,Necesitas entrenar más.,,,,
,Necesitas escuchar eso.,,,,
,¿Qué necesitas comprar?,,,,
,¿Necesitas mucho dinero?,,,,
,No necesitas apresurarte.,,,,
,¿Cuánto tiempo necesitas?,,,,
,No necesitas telefonearme.,,,,
,¿Necesitas una ambulancia?,,,,
,Ahora trabajamos juntos.,,,,
,Trabajamos todos juntos.,,,,
,Tom está pensando.,,,,
,¿Qué estás pensando?,,,,
,Todavía estoy pensando.,,,,
,¿Qué estábamos pensando?,,,,
,¿Estás pensando ayudarles?,,,,
,Echas demasiada pimienta.,,,,
,Pregúntale a Tom.,,,,
,Pregúntale al policía.,,,,
,Pregúntale sobre ello.,,,,
,Pregúntale a cualquiera.,,,,
,Pregúntale cuándo volverá.,,,,
,Tom comió rápidamente.,,,,
,No hay sal.,,,,
,Sal de aquí.,,,,
,No queda sal.,,,,
,Sal del agua.,,,,
,Sal del aula.,,,,
,Sal del pasto.,,,,
,¡Sal del coche!,,,,
,¡Sal del césped!,,,,
,"Él gritó ""¡sal!"".",,,,
,Sazonamos con sal.,,,,
,Suelo levantarme tarde.,,,,
,Suelo tener conjuntivitis.,,,,
,¿Recibiste mi paquete?,,,,
,¿Cómo te encuentras?,,,,
,¿Te encuentras bien?,,,,
,¿Me encuentras bonita?,,,,
,¿La encuentras atractiva?,,,,
,Nada puede detenerte.,,,,
,¡No me hablen!,,,,
,Abre la boca.,,,,
,Abre los ojos.,,,,
,"Ey, Tom, abre.",,,,
,¡Abre la boca!,,,,
,Abre la puerta.,,,,
,Abre la botella.,,,,
,Abre la trampilla.,,,,
,Acordaron trabajar juntos.,,,,
,Acordaron empezar temprano.,,,,
,Guarden sus pistolas.,,,,
,Nunca estuvieron solos.,,,,
,Todos estuvieron satisfechos.,,,,
,Ambas están bien.,,,,
,Ambas están muertas.,,,,
,Ambas están equivocadas.,,,,
,Déjalo a Tomás.,,,,
,Tómalo o déjalo.,,,,
,"Déjalo estar, Tom.",,,,
,"Déjalo descansar, Tom.",,,,
,Estoy siendo observado.,,,,
,Nos vemos luego.,,,,
,¿Cómo nos vemos?,,,,
,¿Dónde nos vemos?,,,,
,"¡Nos vemos, gente!",,,,
,¿Cuándo nos vemos?,,,,
,Dormí nueve horas.,,,,
,Esperé tres horas.,,,,
,Las horas pasaban.,,,,
,Llevo horas lista.,,,,
,¿Cuántas horas faltan?,,,,
,¿Vas a cantar?,,,,
,Deja de cantar.,,,,
,Te toca cantar.,,,,
,Le gusta cantar.,,,,
,Me gusta cantar.,,,,
,No puede cantar.,,,,
,No puedo cantar.,,,,
,Empiece a cantar.,,,,
,Empieza a cantar.,,,,
,Les gusta cantar.,,,,
,Tom adora cantar.,,,,
,Comience a cantar.,,,,
,Empiecen a cantar.,,,,
,Puedo cantar bien.,,,,
,¿Les gusta cantar?,,,,
,Comiencen a cantar.,,,,
,Empezamos a cantar.,,,,
,¿Te gustaría cantar?,,,,
,¿Quieres oírme cantar?,,,,
,Tomás está bailando.,,,,
,Tom quiere sentarse.,,,,
,Sé la diferencia.,,,,
,No hay diferencia.,,,,
,Hay una diferencia.,,,,
,¿Qué diferencia hace?,,,,
,¿Entendés la diferencia?,,,,
,¿Adónde se dirigen?,,,,
,Creo en ti.,,,,
,Es para ti.,,,,
,Voy por ti.,,,,
,Bien por ti.,,,,
,Vine por ti.,,,,
,Confío en ti.,,,,
,Gracias a ti.,,,,
,Habla por ti.,,,,
,Iré donde ti.,,,,
,Depende de ti.,,,,
,Después de ti.,,,,
,Confiaba en ti.,,,,
,Oraremos por ti.,,,,
,Dependemos de ti.,,,,
,Rezaremos por ti.,,,,
,Intercederé por ti.,,,,
,Resuelva el problema.,,,,
,¿Quién los invitó?,,,,
,Lo he esperado.,,,,
,Te he esperado.,,,,
,Yo hubiera esperado.,,,,
,Él vive cerca.,,,,
,Estás tan cerca.,,,,
,Ese estuvo cerca.,,,,
,Estuvo muy cerca.,,,,
,Me quedaré cerca.,,,,
,Ellos viven cerca.,,,,
,Quédate cerca mía.,,,,
,Inclínate más cerca.,,,,
,Tom permaneció cerca.,,,,
,Están demasiado cerca.,,,,
,Estamos demasiado cerca.,,,,
,Solamente quédate cerca.,,,,
,¿Quieres una galleta?,,,,
,Estoy comiendo fideos.,,,,
,Tom estará ahí.,,,,
,Todo estará bien.,,,,
,Estará listo pronto.,,,,
,Mañana estará libre.,,,,
,Tom estará encantado.,,,,
,Él estará esperándote.,,,,
,¿Estará soleado mañana?,,,,
,Probablemente estará durmiendo.,,,,
,Fuimos al museo.,,,,
,Mejoramos la calidad.,,,,
,No ha venido.,,,,
,¿Ha venido él?,,,,
,¿Han venido hoy?,,,,
,Han venido todos.,,,,
,Has venido tarde.,,,,
,¿Quién ha venido?,,,,
,Ha venido alguien.,,,,
,Debería haber venido.,,,,
,No se quedarán.,,,,
,¿Qué has dicho?,,,,
,¿Has dicho algo?,,,,
,He dicho suficiente.,,,,
,Debería habértelo dicho.,,,,
,Podrías habérmelo dicho.,,,,
,No te deseo.,,,,
,Pide un deseo.,,,,
,Te deseo éxito.,,,,
,Le deseo suerte.,,,,
,Les deseo suerte.,,,,
,No estamos solos.,,,,
,Nunca estuvieron solos.,,,,
,Dibuja un círculo.,,,,
,Tenemos manzanas amarillas.,,,,
,¿Los peces duermen?,,,,
,Algunos peces vuelan.,,,,
,Muchos peces murieron.,,,,
,Murieron muchos peces.,,,,
,Toma un bus.,,,,
,Perdí el bus.,,,,
,¡Súbase al bus!,,,,
,Pesquemos un bus.,,,,
,¿No habías salido?,,,,
,¿Dónde habías estado?,,,,
,Dame la mitad.,,,,
,Denme la mitad.,,,,
,¿Me puedo quedar?,,,,
,¿Te querés quedar?,,,,
,Hablaremos más tarde.,,,,
,Dame mi bolsa.,,,,
,Compré una bolsa.,,,,
,Quiero esa bolsa.,,,,
,Necesito mi bolsa.,,,,
,¿Querés una bolsa?,,,,
,¿Tienes una bolsa?,,,,
,¿Quieres una bolsa?,,,,
,Devuélveme mi bolsa.,,,,
,Quiero aquella bolsa.,,,,
,No es real.,,,,
,No fue real.,,,,
,¿Esto es real?,,,,
,¿Estás poniendo atención?,,,,
,¿No es negro?,,,,
,Prefiero el negro.,,,,
,Lo negro entristece.,,,,
,Usaba sombrero negro.,,,,
,¿Deberías comunicarnos esto?,,,,
,Deberías dejar eso.,,,,
,Quiero dejar París.,,,,
,Las cosas pasan.,,,,
,Los accidentes pasan.,,,,
,No está limpio.,,,,
,Está muy limpio.,,,,
,Este está limpio.,,,,
,Ellos están vacíos.,,,,
,Podría ser cualquiera.,,,,
,Cualquiera puede leerlo.,,,,
,Pregúntale a cualquiera.,,,,
,Cualquiera puede hacerlo.,,,,
,Pregúntenle a cualquiera.,,,,
,Ahora escuchá atentamente.,,,,
,Todos escuchaban atentamente.,,,,
,Intenté escucharle atentamente.,,,,
,¿Cuál es correcta?,,,,
,Espero tu ayuda.,,,,
,Espero no perder.,,,,
,Espero que ganes.,,,,
,Espero que llueva.,,,,
,Espero que ocurra.,,,,
,Espero que vuelvas.,,,,
,Espero una llamada.,,,,
,Espero que funcione.,,,,
,Espero verla mañana.,,,,
,Espero verte mañana.,,,,
,Espero verte pronto.,,,,
,Espero llegar pronto.,,,,
,Espero poder hacerlo.,,,,
,Espero que entiendas.,,,,
,Espero que comprendas.,,,,
,Espero ser periodista.,,,,
,Espero estar equivocada.,,,,
,Recuerdo aquellos tiempos.,,,,
,¡Qué gran idea!,,,,
,¡Qué gran camión!,,,,
,Veo que lees.,,,,
,¿Qué libro lees?,,,,
,¿Recibe usted cheques?,,,,
,Tom es fiel.,,,,
,Yo finalmente gané.,,,,
,Finalmente se acabó.,,,,
,Tom finalmente habló.,,,,
,Finalmente es viernes.,,,,
,Finalmente lo hicimos.,,,,
,Tom finalmente accedió.,,,,
,Tom finalmente confesó.,,,,
,Finalmente ha terminado.,,,,
,"Finalmente, ella triunfó.",,,,
,Tom triunfará finalmente.,,,,
,Yo averiguaré finalmente.,,,,
,Ella finalmente fracasará.,,,,
,Finalmente decidió casarse.,,,,
,Quiero aquella bolsa.,,,,
,¿Tienes aquella botella?,,,,
,¿No tomaron precauciones?,,,,
,Ustedes tomaron demasiado.,,,,
,Es totalmente inútil.,,,,
,Es totalmente normal.,,,,
,Me olvidé totalmente.,,,,
,Está totalmente oscuro.,,,,
,Es totalmente ridículo.,,,,
,Está totalmente desnudo.,,,,
,Es totalmente inofensivo.,,,,
,Estoy totalmente furioso.,,,,
,Estoy totalmente perdida.,,,,
,Estaba totalmente agotado.,,,,
,Estoy totalmente borracho.,,,,
,Estoy totalmente exhausto.,,,,
,Estoy totalmente confundida.,,,,
,¿A poco sí?,,,,
,Prueba un poco.,,,,
,Prueben un poco.,,,,
,Tomamos un poco.,,,,
,Descansa un poco.,,,,
,Queda poco tiempo.,,,,
,Tengo poco dinero.,,,,
,Relajémonos un poco.,,,,
,Tenemos poco tiempo.,,,,
,Divirtámonos un poco.,,,,
,Hazlo y ya.,,,,
,Hazlo y punto.,,,,
,Hazlo el lunes.,,,,
,Hazlo otra vez.,,,,
,Hazlo tú mismo.,,,,
,Tan sólo hazlo.,,,,
,Hazlo al ratito.,,,,
,Hazlo más chico.,,,,
,¡Tan solo hazlo!,,,,
,Hazlo más grande.,,,,
,Hazlo ahora mismo.,,,,
,Hazlo más pequeño.,,,,
,Las estrellas salieron.,,,,
,Voy a estudiar.,,,,
,¿Le gusta estudiar?,,,,
,¿Te gusta estudiar?,,,,
,Termina de estudiar.,,,,
,¿Les gusta estudiar?,,,,
,¿Tengo que estudiar?,,,,
,Puedes estudiar aquí.,,,,
,Deberías estudiar más.,,,,
,Quiero estudiar alemán.,,,,
,Quiero estudiar inglés.,,,,
,Quería estudiar francés.,,,,
,Debería estudiar francés.,,,,
,Decidió estudiar derecho.,,,,
,Necesitamos estudiar más.,,,,
,Quiero estudiar historia.,,,,
,Decidí estudiar diariamente.,,,,
,¡Qué hincha pelotas!,,,,
,Yo puedo explicar.,,,,
,Lo quiero explicar.,,,,
,Trae la llave.,,,,
,Trae mi sombrero.,,,,
,Ordené mi escritorio.,,,,
,Él estaba solo.,,,,
,Estaba en casa.,,,,
,Estaba en venta.,,,,
,Estaba muy bien.,,,,
,Estaba por irme.,,,,
,Estaba tan bien.,,,,
,Nada estaba mal.,,,,
,No estaba listo.,,,,
,Todo estaba mal.,,,,
,Tom estaba bien.,,,,
,Tom estaba solo.,,,,
,Él estaba parado.,,,,
,Estaba muy feliz.,,,,
,Me estaba riendo.,,,,
,No estaba celoso.,,,,
,Todo estaba bien.,,,,
,Tom estaba calvo.,,,,
,Tom estaba feliz.,,,,
,Tom estaba mejor.,,,,
,Tom estaba sucio.,,,,
,Él estaba ocupado.,,,,
,Estaba muy oscuro.,,,,
,Me estaba bañando.,,,,
,No estaba soñando.,,,,
,Tom estaba pálido.,,,,
,Tom estaba triste.,,,,
,Yo estaba enfermo.,,,,
,¿Dónde estaba eso?,,,,
,Él estaba hablando.,,,,
,Él estaba llorando.,,,,
,Estaba al teléfono.,,,,
,Estaba medio lleno.,,,,
,Estaba muy ventoso.,,,,
,No estaba atrapado.,,,,
,No estaba borracho.,,,,
,No estaba planeado.,,,,
,Te estaba buscando.,,,,
,Tom estaba adentro.,,,,
,Tom estaba desnudo.,,,,
,Tom estaba dudando.,,,,
,Tom estaba enfermo.,,,,
,Tom estaba mareado.,,,,
,Tom estaba pasmado.,,,,
,Tom estaba perdido.,,,,
,Tom estaba sudando.,,,,
,¿Quién estaba allí?,,,,
,Ayer estaba enferma.,,,,
,Estaba muy borracho.,,,,
,Estaba muy nervioso.,,,,
,No estaba preparado.,,,,
,Solo estaba leyendo.,,,,
,Te estaba esperando.,,,,
,Te estaba siguiendo.,,,,
,Todavía estaba allí.,,,,
,Tom estaba asustado.,,,,
,Tom estaba aterrado.,,,,
,Tom estaba atrapado.,,,,
,Tom estaba borracho.,,,,
,Tom estaba cantando.,,,,
,Tom estaba distante.,,,,
,Tom estaba exhausto.,,,,
,Tom estaba gritando.,,,,
,Tom estaba indeciso.,,,,
,Tom estaba llorando.,,,,
,Yo estaba indignado.,,,,
,¿Estaba Tom enojado?,,,,
,¿Quién estaba dónde?,,,,
,Él estaba equivocado.,,,,
,Ella estaba jadeando.,,,,
,Estaba buscando algo.,,,,
,Estaba de vacaciones.,,,,
,No estaba escuchando.,,,,
,Todo estaba planeado.,,,,
,Tomás estaba fumando.,,,,
,Tom estaba devastado.,,,,
,Tom estaba durmiendo.,,,,
,Tom estaba impactado.,,,,
,Tom estaba mintiendo.,,,,
,Tom estaba preparado.,,,,
,¡Lo estaba esperando!,,,,
,Ella estaba deprimida.,,,,
,Ella estaba sonriente.,,,,
,Estaba lloviendo ayer.,,,,
,Nadie estaba presente.,,,,
,Solo estaba bromeando.,,,,
,Tom estaba apresurado.,,,,
,Tom estaba confundido.,,,,
,Tom estaba delgaducho.,,,,
,Tom estaba disponible.,,,,
,Tom estaba emocionado.,,,,
,Tom estaba equivocado.,,,,
,Tom estaba escuchando.,,,,
,Tom estaba trabajando.,,,,
,¿Quién estaba contigo?,,,,
,Ayer estaba heladísimo.,,,,
,Él estaba decepcionado.,,,,
,Él estaba envejeciendo.,,,,
,Ella estaba apresurada.,,,,
,Estaba bastante oscuro.,,,,
,Estaba haciendo trampa.,,,,
,Estaba sola estudiando.,,,,
,No estaba decepcionado.,,,,
,Se estaba oscureciendo.,,,,
,Solo estaba recordando.,,,,
,Tomás estaba mirándome.,,,,
,Tom estaba avergonzado.,,,,
,Tom estaba desesperado.,,,,
,Tom estaba desfigurado.,,,,
,Tom estaba hipnotizado.,,,,
,Tom estaba horrorizado.,,,,
,Tom estaba sorprendido.,,,,
,Nadie estaba escuchando.,,,,
,Solo estaba especulando.,,,,
,Tom estaba aterrorizado.,,,,
,Tom estaba impresionado.,,,,
,Tom estaba inconsciente.,,,,
,Estaba siguiendo órdenes.,,,,
,Tom estaba chismorreando.,,,,
,Tom estaba desilusionado.,,,,
,Estaba equivocado contigo.,,,,
,Estaba prestando atención.,,,,
,Estaba realmente asustada.,,,,
,Estaba realmente asustado.,,,,
,Estaba realmente atrasado.,,,,
,Estaba realmente sensible.,,,,
,Estaba totalmente agotado.,,,,
,Estaba extremadamente frío.,,,,
,Estaba intentando ayudaros.,,,,
,Estaba intentando distraerla.,,,,
,Washington estaba preocupado.,,,,
,Estaba levemente decepcionado.,,,,
,Estaba increíblemente aburrida.,,,,
,Estaba completamente consternado.,,,,
,Están muy lejos.,,,,
,¿Está lejos París?,,,,
,Hemos estado lejos.,,,,
,Sudáfrica está lejos.,,,,
,Vives demasiado lejos.,,,,
,Mamá tiene fiebre.,,,,
,Mamá está trabajando.,,,,
,¿Ves una rosa?,,,,
,Mezclá la sopa.,,,,
,Remueve la sopa.,,,,
,Todos siguen ahí.,,,,
,¡Qué hermoso arcoíris!,,,,
,¿Puedes garantizar eso?,,,,
,¿Escribes en árabe?,,,,
,¿Escribes en francés?,,,,
,Haz tu cama.,,,,
,Nos da ropa.,,,,
,Tráeme mi ropa.,,,,
,Quitaos la ropa.,,,,
,Quítate la ropa.,,,,
,Quítese la ropa.,,,,
,Cámbiate de ropa.,,,,
,Quítense la ropa.,,,,
,Tom necesita ropa.,,,,
,Lleva ropa abrigada.,,,,
,El amor dura.,,,,
,¿Cuánto tiempo dura?,,,,
,Quita esta mesa.,,,,
,Me gusta bailar.,,,,
,¿Vamos a bailar?,,,,
,Les gusta bailar.,,,,
,¿Le gusta bailar?,,,,
,¿Te gusta bailar?,,,,
,¿Tom sabe bailar?,,,,
,Me encanta bailar.,,,,
,Tom quiere bailar.,,,,
,¿Les gusta bailar?,,,,
,Ella quiere bailar.,,,,
,¿Puedo bailar aquí?,,,,
,Está prohibido bailar.,,,,
,"Puedes bailar, ¿verdad?",,,,
,¿Quieres bailar conmigo?,,,,
,Odio esa canción.,,,,
,Adoro esta canción.,,,,
,¿Conoces esta canción?,,,,
