pair_id,group_id,ESP_original,SHIWILU_original,ESP_normalizado,SHIWILU_normalizado,source,source_pair_id,has_audit_flags
U01904,G01692,¿Qué necesito?,¿MA'NEN LUWANTULEK?,¿qué necesito?,¿ma'nen luwantulek?,flashcards2,P01904,False
U03889,G03633,"Los principales son: por el Barrio Alto, uno; por el
Barrio Bajo, dos.","A’pinta’ a’llupilusa’: Winenñupa’ ala’sa’, Chilenñupa’ katu’ta’.","los principales son: por el barrio alto, uno; por el barrio bajo, dos.","a'pinta' a'llupilusa': winenñupa' ala'sa', chilenñupa' katu'ta'.",fidel_lomas,P00013,True
U01990,G01770,Es etíope.,ETIOPE NUKA'A,es etíope.,etiope nuka'a,flashcards2,P01990,False
U03125,G02894,Les voy a contar otro poquito sobre los de habla española que llegaron cargados desde Moyobamba acá a Jeberos.,Enta' wintununterkenma' u'ñishata'la nana Ishpaña la'la' lunlusi'mi'na' pipekpi wekllina' Muyunpeklan asu' Shiwiluk.,les voy a contar otro poquito sobre los de habla española que llegaron cargados desde moyobamba acá a jeberos.,enta' wintununterkenma' u'ñishata'la nana ishpaña la'la' lunlusi'mi'na' pipekpi wekllina' muyunpeklan asu' shiwiluk.,pdf_textos,P00874,True
U03418,G03181,él no cierra el libro.,NANA KU'LA UNKUI'ÑI NANA KERKA',él no cierra el libro.,nana ku'la unkui'ñi nana kerka',flashcards_oraciones,P00211,False
U03405,G03182,ella no cierra la mochila.,NANA KU'LA UNKUI'ÑI NANA MUCHILA,ella no cierra la mochila.,nana ku'la unkui'ñi nana muchila,flashcards_oraciones,P00198,True
U03419,G03182,él no cierra la mochila.,NANA KU'LA UNKUI'ÑI NANA MUCHILA,él no cierra la mochila.,nana ku'la unkui'ñi nana muchila,flashcards_oraciones,P00212,True
U00297,G00232,¡No llores!,¡YAWELLEKTA!,¡no llores!,¡yawellekta!,flashcards2,P00297,False
U03759,G03508,el niño recuerda una canción.,NANA WILA LLI'INUTA'PALLI ALA'SA' TULUNER',el niño recuerda una canción.,nana wila lli'inuta'palli ala'sa' tuluner',flashcards_oraciones,P00552,False
U00432,G00345,Tomás condujo.,TOMAS EKPA'LLI,tomás condujo.,tomas ekpa'lli,flashcards2,P00432,False
U02318,G02087,"Todos los que están aquí,","Iñer asek ñapalusa’,","todos los que están aquí,","iñer asek ñapalusa',",pdf_textos,P00067,True
U04371,G04106,A las once hemos vuelto de la pesca.,Tamutuk adencha’llidek pu’yekkekla.,a las once hemos vuelto de la pesca.,tamutuk adencha'llidek pu'yekkekla.,fidel_lomas,P00495,True
U02192,G01966,¿Cuándo correrás?,¿ENPI'TEKE'CHU?,¿cuándo correrás?,¿enpi'teke'chu?,flashcards2,P02192,False
U03652,G03404,yo no odio la tarea.,KUA KU'LA' LUYUINEK YANU'TA'KA'SU',yo no odio la tarea.,kua ku'la' luyuinek yanu'ta'ka'su',flashcards_oraciones,P00445,False
U03920,G03664,"Entonces, en la tarde majaban (el barbasco).","Ipa’linchi, er’wa llisañina’.","entonces, en la tarde majaban (el barbasco).","ipa'linchi, er'wa llisañina'.",fidel_lomas,P00044,True
U03274,G03186,Ellos están construyendo una casa.,NAWA' NU'TAPALLINA ALA'SA' PIDEK,ellos están construyendo una casa.,nawa' nu'tapallina ala'sa' pidek,flashcards_oraciones,P00067,True
U03423,G03186,ellas construyen una casa.,NAWA' NU'TAPALLINA ALA'SA' PIDEK,ellas construyen una casa.,nawa' nu'tapallina ala'sa' pidek,flashcards_oraciones,P00216,True
U04260,G03996,A mí ya me han vacunado tres veces.,Ipa’ kua lulenñiner’ku kalalu’.,a mí ya me han vacunado tres veces.,ipa' kua lulenñiner'ku kalalu'.,fidel_lomas,P00384,True
U00792,G00665,Necesito tiempo.,INSEK'DIPERSU' ÑAPI'NEK,necesito tiempo.,insek'dipersu' ñapi'nek,flashcards2,P00792,False
U01196,G01031,Se escaparon.,CHI'YEK LLINA',se escaparon.,chi'yek llina',flashcards2,P01196,False
U04225,G03961,A veces quiero volver a mi pueblo.,Nerpi’pu’lusa’ ñinanlu’wekkek yaadanta’lek.,a veces quiero volver a mi pueblo.,nerpi'pu'lusa' ñinanlu'wekkek yaadanta'lek.,fidel_lomas,P00349,True
U02855,G02624,“Los que van a ir primero (el primer grupo) van a perecer todos devorados por las fieras.,“Nanentu pa’erkasu’ anaker’chuna’ iñerdaper.,los que van a ir primero (el primer grupo) van a perecer todos devorados por las fieras.,nanentu pa'erkasu' anaker'chuna' iñerdaper.,pdf_textos,P00604,True
U01035,G00890,Ve adentro.,PAKER' KINEKLA,ve adentro.,paker' kinekla,flashcards2,P01035,False
U03658,G03410,El doctor cura al paciente.,WA'DANLULENTUTEK LULENÑI KALUWINAN,el doctor cura al paciente.,wa'danlulentutek lulenñi kaluwinan,flashcards_oraciones,P00451,False
U03884,G03628,Ahí se bañan y lavan su ropa todo el pueblo.,"Nanek ama’llina’, peksa’duñina’ iñer’ ñinanlu’.",ahí se bañan y lavan su ropa todo el pueblo.,"nanek ama'llina', peksa'duñina' iñer' ñinanlu'.",fidel_lomas,P00008,True
U00730,G00608,¿Podemos hablar?,¿YENNITULEKWA' LUN'AK?,¿podemos hablar?,¿yennitulekwa' lun'ak?,flashcards2,P00730,True
U00731,G00608,¿Podemos conversar?,¿YENNITULEKWA' LUN'AK?,¿podemos conversar?,¿yennitulekwa' lun'ak?,flashcards2,P00731,True
U00284,G01021,Cálmate.,TA'TULER',cálmate.,ta'tuler',flashcards2,P00284,True
U00285,G01021,Tranquilízate.,TA'TULER',tranquilízate.,ta'tuler',flashcards2,P00285,True
U01179,G01021,Cállate.,TA'TULER',cállate.,ta'tuler',flashcards2,P01179,True
U02909,G02678,“Yo” dijeron los otros.,“ kua” tullima ali’ladaper.,yo dijeron los otros.,kua tullima ali'ladaper.,pdf_textos,P00658,True
U03069,G02838,Ahí está echado un shungo (palo sangre). ¡Hagan mazos.,Unkuenñan pek kua'palli. ¡Llisanala nu'tu'ku'!,ahí está echado un shungo (palo sangre). ¡hagan mazos.,unkuenñan pek kua'palli. ¡llisanala nu'tu'ku'!,pdf_textos,P00818,True
U03222,G02991,El bebé llora por la leche.,WAWASER' WELLIEKLLI MUDIDE'NENMALEK ,el bebé llora por la leche.,wawaser' wellieklli mudide'nenmalek,flashcards_oraciones,P00015,False
U00940,G00802,Nosotros conduciremos.,KUDA EKPEKCHIDEK,nosotros conduciremos.,kuda ekpekchidek,flashcards2,P00940,False
U03009,G02778,(Las mujeres) lloraban bastante y después se acostumbraban.,Wellek'apawi'ni'ma tekkiyallina'.,(las mujeres) lloraban bastante y después se acostumbraban.,wellek'apawi'ni'ma tekkiyallina'.,pdf_textos,P00758,True
U00943,G00805,Estamos despiertos.,NAMPILALASU' ÑAPALIDEK,estamos despiertos.,nampilalasu' ñapalidek,flashcards2,P00943,False
U01213,G01048,Esto ayudará.,ASU' KATU'PA'TECHU,esto ayudará.,asu' katu'pa'techu,flashcards2,P01213,False
U03180,G02949,“Ahora tú”. Otro (niño) fue. Estuvo viendo y escogió (otro santito) agarrándolo.,“Kenmei'na”. Ali'la panta'lli. Lli'apallima pilli'tulli. 16 Shapingo significa sacharuna o espíritu de la selva.,ahora tú. otro (niño) fue. estuvo viendo y escogió (otro santito) agarrándolo.,kenmei'na. ali'la panta'lli. lli'apallima pilli'tulli. 16 shapingo significa sacharuna o espíritu de la selva.,pdf_textos,P00929,True
U01651,G01454,¿Puedo ayudarle?,¿YENNITULEK KATU'PA'A'KIK?,¿puedo ayudarle?,¿yennitulek katu'pa'a'kik?,flashcards2,P01651,True
U01652,G01454,¿Puedo ayudarte?,¿YENNITULEK KATU'PA'A'KIK?,¿puedo ayudarte?,¿yennitulek katu'pa'a'kik?,flashcards2,P01652,True
U04275,G04011,acumular más dinero vendiendo la vacuna del covid-19.,kulliker’ yadimullina’ kuvi-19 ilulennan uku’latanna’.,acumular más dinero vendiendo la vacuna del covid-19.,kulliker' yadimullina' kuvi-19 ilulennan uku'latanna'.,fidel_lomas,P00399,True
U03634,G03387,tú nadas bajo la lluvia.,KEMMA IDUNPALA' U'LAN WILENKEK,tú nadas bajo la lluvia.,kemma idunpala' u'lan wilenkek,flashcards_oraciones,P00427,False
U03723,G03473,nosotras no olvidamos sus cuadernos.,KUDA KU'LA PINANER'API'ÑIDEK KER'KA' PENMA',nosotras no olvidamos sus cuadernos.,kuda ku'la pinaner'api'ñidek ker'ka' penma',flashcards_oraciones,P00516,False
U03681,G03432,Ellos cantan juntos.,NAWA' TULUNER'LLINA MUMU'SU',ellos cantan juntos.,nawa' tuluner'llina mumu'su',flashcards_oraciones,P00474,False
U00197,G00148,¡Soy libre!,¡INAPIKU!,¡soy libre!,¡inapiku!,flashcards2,P00197,False
U03150,G02919,"Nosotros somos gente de cerro, nosotros no somos de aquí.","Kenmu'wa' mutupi muda', kenmu'wa' ñi asu'lupa'dei'npu'.","nosotros somos gente de cerro, nosotros no somos de aquí.","kenmu'wa' mutupi muda', kenmu'wa' ñi asu'lupa'dei'npu'.",pdf_textos,P00899,False
U02255,G02024,Mi padre quedó viudo.,Tatawek ekdusipen ñilli.,mi padre quedó viudo.,tatawek ekdusipen ñilli.,pdf_textos,P00004,False
U00298,G00233,No lloren.,YAWELLEKTAMA',no lloren.,yawellektama',flashcards2,P00298,False
U01273,G01102,Le conoces.,LUWER'CHAPALA,le conoces.,luwer'chapala,flashcards2,P01273,False
U02810,G02579,"¡Cuándo habrá sucedido eso,","¡Enpi’pui’pa’ nana nu’su’ ña’su’,","¡cuándo habrá sucedido eso,","¡enpi'pui'pa' nana nu'su' ña'su',",pdf_textos,P00559,True
U02981,G02750,Ahí efectivamente apareció un hombre blanco. Al verlo se asustaron de ver lo que nunca antes habían visto.,"Tekkinchi ala’sa’ Dadapu mudi’ma lli’tulli. Lli'anna’ imanantullina’, lli’anna’ ñi enpi’ lli’inpu’erkasu’.",ahí efectivamente apareció un hombre blanco. al verlo se asustaron de ver lo que nunca antes habían visto.,"tekkinchi ala'sa' dadapu mudi'ma lli'tulli. lli'anna' imanantullina', lli'anna' ñi enpi' lli'inpu'erkasu'.",pdf_textos,P00730,True
U03364,G03130,ellos bajan la escalera.,NAWA' NU'WAÑINA' CHINTEN'NA,ellos bajan la escalera.,nawa' nu'wañina' chinten'na,flashcards_oraciones,P00157,False
U03251,G03020,Mi hermana teje muy bien.,SHA'WAUK ANANTAPALLI  MUSHASU',mi hermana teje muy bien.,sha'wauk anantapalli mushasu',flashcards_oraciones,P00044,False
U01278,G01106,Usted prometió.,KENMA TUWINA NU'TECHU,usted prometió.,kenma tuwina nu'techu,flashcards2,P01278,False
U02610,G02379,“¿Qué clase de (gente) es este hermano que hasta pescados cría?,“¿Ma’pu’a’su’ asu’ yalli’ samerunta’ pektawapallinchi?,¿qué clase de (gente) es este hermano que hasta pescados cría?,¿ma'pu'a'su' asu' yalli' samerunta' pektawapallinchi?,pdf_textos,P00359,True
U03165,G02934,Ustedes (los que viven) por (donde) Llumallun son Lomas.,Kenmami'na Llumallunku'lupa' Lomas.,ustedes (los que viven) por (donde) llumallun son lomas.,kenmami'na llumallunku'lupa' lomas.,pdf_textos,P00914,True
U01133,G00980,Sigue conduciendo.,EKPA'APER'I'LA,sigue conduciendo.,ekpa'aper'i'la,flashcards2,P01133,False
U02668,G02437,aparecer Arákayu.,Asu’ musenkek sellawalusi’ma chu’kenapa’ser lli’tencha’lli Arakayu. Cuando las golondrinas revoloteaban pandillando arriba vino a,aparecer arákayu.,asu' musenkek sellawalusi'ma chu'kenapa'ser lli'tencha'lli arakayu. cuando las golondrinas revoloteaban pandillando arriba vino a,pdf_textos,P00417,True
U00552,G00453,Lo haré.,NU'TECHEK,lo haré.,nu'techek,flashcards2,P00552,False
U04107,G03844,"Pero el Carachupa, dice, se metió a un hueco.",Chi’lek imi’na lallik da’kuñi.,"pero el carachupa, dice, se metió a un hueco.",chi'lek imi'na lallik da'kuñi.,fidel_lomas,P00231,True
U01821,G01611,Déjalos pelear.,TA'ITULA'DEK'KU' IDENMAINA',déjalos pelear.,ta'itula'dek'ku' idenmaina',flashcards2,P01821,False
U03063,G02832,¡Vamos a matarlos a estos dos10!,“¡Enchuku' di'tawa' asu' katu'ta'!,¡vamos a matarlos a estos dos10!,¡enchuku' di'tawa' asu' katu'ta'!,pdf_textos,P00812,True
U02878,G02647,"“Sí, he venido, hermano. Tú candelita necesito”. (joven)","- “Uklek, alli’sha. Penshapen luwanpa’llen”.","sí, he venido, hermano. tú candelita necesito. (joven)","- uklek, alli'sha. penshapen luwanpa'llen.",pdf_textos,P00627,True
U00523,G01230,Lo encontré.,KANANEK,lo encontré.,kananek,flashcards2,P00523,True
U01415,G01230,La rescaté.,KANANEK,la rescaté.,kananek,flashcards2,P01415,True
U01416,G01230,Lo rescaté.,KANANEK,lo rescaté.,kananek,flashcards2,P01416,True
U01166,G01011,Repítelo.,TUNUNTER',repítelo.,tununter',flashcards2,P01166,False
U04351,G04086,Sembrador era. En su chacra sembraba de todo.,Tera’tutek ñiwiñi. Menmiñik dudinpu’ tera’lli.,sembrador era. en su chacra sembraba de todo.,tera'tutek ñiwiñi. menmiñik dudinpu' tera'lli.,fidel_lomas,P00475,True
U01824,G01614,Comamos aquí.,WERANWA' ASEK,comamos aquí.,weranwa' asek,flashcards2,P01824,False
U00413,G00329,Firma esto.,LINSERKER' ASU',firma esto.,linserker' asu',flashcards2,P00413,False
U01474,G01286,Aquí duele.,ASEK IKERLLI,aquí duele.,asek ikerlli,flashcards2,P01474,False
U04051,G03788,"Un día, dijeron “¡Vamos a la fiesta!”",Nanekli’na tullina’ “¡Enchu pistak!”,"un día, dijeron ¡vamos a la fiesta!",nanekli'na tullina' ¡enchu pistak!,fidel_lomas,P00175,True
U02121,G01895,Cógelo todo.,MAKER' IÑER',cógelo todo.,maker' iñer',flashcards2,P02121,False
U02231,G02000,¿Tienes hijos?,¿WILAWANPALA'?,¿tienes hijos?,¿wilawanpala'?,flashcards2,P02231,False
U01633,G01438,Lo verás.,LLI'ECHU,lo verás.,lli'echu,flashcards2,P01633,True
U01634,G01438,La verás.,LLI'ECHU,la verás.,lli'echu,flashcards2,P01634,True
U02618,G02387,¿Han traído candela?,¿Pen ipa’ kellama’?,¿han traído candela?,¿pen ipa' kellama'?,pdf_textos,P00367,True
U01950,G01734,¿Podemos probarlo?,¿YENNITULEKWA' LATA'AK?,¿podemos probarlo?,¿yennitulekwa' lata'ak?,flashcards2,P01950,False
U00693,G00576,Cantaremos.,TULUNER'ATERWA',cantaremos.,tuluner'aterwa',flashcards2,P00693,False
U02042,G01820,Traeré vino.,KERE'CHEK VINU',traeré vino.,kere'chek vinu',flashcards2,P02042,False
U00673,G00559,Tom gritó.,TOM LAMAPU'LLI,tom gritó.,tom lamapu'lli,flashcards2,P00673,False
U01253,G01083,Estamos hambrientos.,UKI'LATEK ÑAPALLIDEK,estamos hambrientos.,uki'latek ñapallidek,flashcards2,P01253,False
U03541,G03298,ella no habla con su familia.,NANA KU'LA LUMPI'ÑI PATUN'NENLEK,ella no habla con su familia.,nana ku'la lumpi'ñi patun'nenlek,flashcards_oraciones,P00334,False
U03105,G02874,Todos los hombres deberían ser como Malallina.,Nana Malallinapu'wa'su' ñillin iñer enmu'pinen.,todos los hombres deberían ser como malallina.,nana malallinapu'wa'su' ñillin iñer enmu'pinen.,pdf_textos,P00854,False
U03469,G03232,la niña no escribe su nombre.,NANA WILAKU'APER KU'LA LLINSERCHI'ÑI LLILLINNEN,la niña no escribe su nombre.,nana wilaku'aper ku'la llinserchi'ñi llillinnen,flashcards_oraciones,P00262,False
U03654,G03406,el niño no olvida una fecha importante.,NANA WILA' KU'LA' PINANERIÑI ALA'SA' UKLLI PA'TA'SU',el niño no olvida una fecha importante.,nana wila' ku'la' pinaneriñi ala'sa' uklli pa'ta'su',flashcards_oraciones,P00447,False
U01542,G01348,Ellos bailarán.,NAWA' LANSE'CHUNA',ellos bailarán.,nawa' lanse'chuna',flashcards2,P01542,False
U00736,G00612,Cuenta conmigo.,KUA KATU'PEKCHEN,cuenta conmigo.,kua katu'pekchen,flashcards2,P00736,False
U01938,G01722,¿Estás jodiendo?,¿A'PE'CHAPALA?,¿estás jodiendo?,¿a'pe'chapala?,flashcards2,P01938,False
U02207,G01978,Deberías descansar.,NERIA'MASU' ÑAPALLI,deberías descansar.,neria'masu' ñapalli,flashcards2,P02207,False
U03256,G03025,Esa flor huele bien.,NANA DANKU MUSU' PIMUTULLI,esa flor huele bien.,nana danku musu' pimutulli,flashcards_oraciones,P00049,False
U02755,G02524,Esas cochas se secaron.,Nana sennanlusa’ enñi.,esas cochas se secaron.,nana sennanlusa' enñi.,pdf_textos,P00504,True
U02351,G02120,"Mientras muelo voy asando también la yuca, cinco yucas enteras.",Peksantapamu nana inkaluner ker’unta’ a’ler’apalek alei’teklundan.,"mientras muelo voy asando también la yuca, cinco yucas enteras.",peksantapamu nana inkaluner ker'unta' a'ler'apalek alei'teklundan.,pdf_textos,P00100,True
U03918,G03662,"Entonces, cuando se llenaba lo pescaban.",Ipa’linchi inpi’mur’sik pur’chullina’.,"entonces, cuando se llenaba lo pescaban.",ipa'linchi inpi'mur'sik pur'chullina'.,fidel_lomas,P00042,True
U01637,G01441,¡Estás bromeando!,¡SI'LENTAPALA!,¡estás bromeando!,¡si'lentapala!,flashcards2,P01637,False
U02447,G02216,Se van. Luego de ir vienen tarde.,Pa’llina’. Pa’anna’ erwa uncha’llina’.,se van. luego de ir vienen tarde.,pa'llina'. pa'anna' erwa uncha'llina'.,pdf_textos,P00196,True
U00408,G00326,Ella anda.,NANA DEKUNDULLI,ella anda.,nana dekundulli,flashcards2,P00408,True
U00409,G00326,Ella camina.,NANA DEKUNDULLI,ella camina.,nana dekundulli,flashcards2,P00409,True
U01039,G00894,¡Feliz Pascua!,¡MUSU' PASKUA'!,¡feliz pascua!,¡musu' paskua'!,flashcards2,P01039,False
U03241,G03010,El viento mueve las ramas de los árboles.,TANLUA U'LENMEK'LLI NALA TAMPA'LUSA',el viento mueve las ramas de los árboles.,tanlua u'lenmek'lli nala tampa'lusa',flashcards_oraciones,P00034,False
U03182,G02951,"Este, entonces, el que entendía (de santos), dijo, “Pablo”.","Asui'ina, nu'pachi, a'la'chikta'sui'ma, tulli, “Pulu”.","este, entonces, el que entendía (de santos), dijo, pablo.","asui'ina, nu'pachi, a'la'chikta'sui'ma, tulli, pulu.",pdf_textos,P00931,True
U02382,G02151,"Después de endulzar (el líquido con el mascado), se cierne en la sedama (cernidor).",A’kaser’a’kasu’ supinak ukllinkek sulatulek.,"después de endulzar (el líquido con el mascado), se cierne en la sedama (cernidor).",a'kaser'a'kasu' supinak ukllinkek sulatulek.,pdf_textos,P00131,True
U00278,G00220,Tú primero.,KENMAMENTU,tú primero.,kenmamentu,flashcards2,P00278,True
U00279,G00220,Usted primero.,KENMAMENTU,usted primero.,kenmamentu,flashcards2,P00279,True
U04071,G03808,Pero ella (la Motelo) no entendía porqué se,Nana ñinchichi’ñi ma’malek ipa’ lumerapallina’.,pero ella (la motelo) no entendía porqué se,nana ñinchichi'ñi ma'malek ipa' lumerapallina'.,fidel_lomas,P00195,True
U03492,G03250,tú no escuchas la musica.,KENMA KU'LA LAUK'I'NA TULUNER',tú no escuchas la musica.,kenma ku'la lauk'i'na tuluner',flashcards_oraciones,P00285,False
U04452,G04187,“Te jactas como si te parecieras a la mujer de Arákayu” decían las jovencitas.,“U’AN ARAKAYU SADINLUNSHAPU’N IPA’ INTUMU’TULAMA’” TULLINA’ WILALUNLUSA’.,te jactas como si te parecieras a la mujer de arákayu decían las jovencitas.,u'an arakayu sadinlunshapu'n ipa' intumu'tulama' tullina' wilalunlusa'.,vs_textos_narrativos,P00014,True
U01597,G01402,¡Qué fiasco!,¡ENPU'NI DAKUTA'IPA'!,¡qué fiasco!,¡enpu'ni dakuta'ipa'!,flashcards2,P01597,False
U02550,G02319,"Sobrepasaba las copas de los árboles, muy cerca del cielo ardía.","Nalamulu’lusa’ nakutusu’, kekkilu’tek kawima uluntulli.","sobrepasaba las copas de los árboles, muy cerca del cielo ardía.","nalamulu'lusa' nakutusu', kekkilu'tek kawima uluntulli.",pdf_textos,P00299,True
U01418,G01232,Dormí mucho.,NAKUSU' WICHILEK,dormí mucho.,nakusu' wichilek,flashcards2,P01418,False
U00502,G00410,Descolgó.,U'NU'WAÑI,descolgó.,u'nu'wañi,flashcards2,P00502,False
U03908,G03652,Ya cuando madura se parte su cáscara.,Ipa’ mer’chusik chipiteknen nuchinkatulli.,ya cuando madura se parte su cáscara.,ipa' mer'chusik chipiteknen nuchinkatulli.,fidel_lomas,P00032,True
U02578,G02347,Así dicen que Pampayacu se quemó.,Nu’sui’ma asu’ Panpadek uksu’ketchulli.,así dicen que pampayacu se quemó.,nu'sui'ma asu' panpadek uksu'ketchulli.,pdf_textos,P00327,True
U00605,G00995,Renunciemos.,YUNSU'WA',renunciemos.,yunsu'wa',flashcards2,P00605,True
U01148,G00995,Salgamos.,YUNSU'WA',salgamos.,yunsu'wa',flashcards2,P01148,True
U01781,G01574,¿Es médico?,¿LULENTUTEKEN'A'CHA?,¿es médico?,¿lulentuteken'a'cha?,flashcards2,P01781,False
U04250,G03986,"Los hermanos que viven en la chacra, ","Yalli’lusa’ nanpier’ka’su’ menmik,","los hermanos que viven en la chacra,","yalli'lusa' nanpier'ka'su' menmik,",fidel_lomas,P00374,True
U04248,G03984,"Sin embargo, ahora ya han encontrado una vacuna, con eso están tratando (a la gente).","Ipa’li’na ipa’ kanañina’ vacunanen, nanalek lulen’apadekllina’.","sin embargo, ahora ya han encontrado una vacuna, con eso están tratando (a la gente).","ipa'li'na ipa' kanañina' vacunanen, nanalek lulen'apadekllina'.",fidel_lomas,P00372,True
U01298,G01123,Tienes razón.,TEKINCHI NUKA'A,tienes razón.,tekinchi nuka'a,flashcards2,P01298,False
U03155,G02924,Ahí se ha ido a quedar.,Nanek ima ñikuñi.,ahí se ha ido a quedar.,nanek ima ñikuñi.,pdf_textos,P00904,False
U04436,G04171,Tal vez aprendan la lengua shiwilu leyendo este libro.,Ma’allipa’ ñinchitunanta’ser’ shiwilu la’la’ luntanna’ asu’ kirka’.,tal vez aprendan la lengua shiwilu leyendo este libro.,ma'allipa' ñinchitunanta'ser' shiwilu la'la' luntanna' asu' kirka'.,fidel_lomas,P00560,True
U01197,G01032,Me conocían.,LUWER'CHUWIÑINER'KU,me conocían.,luwer'chuwiñiner'ku,flashcards2,P01197,False
