pair_id,ESP_normalizado,SHIWILU_normalizado,similarity_score
U02425,yo solita sentada me pongo a llorar.,kuashasa’ du’wimu willeklek.,0.7995260953903198
U02426,lloro porque mis hijos se van todos a la chacra y me quedo sola.,willeklek wilaweklusa’ chiketllapitapallinerku menmik.,0.8709163665771484
U02427,"sentada me la paso, tarde llegan.","du’anpamu erwatulek, erwa uncha’llina’.",0.8432518243789673
U02428,uno a uno van llegando.....,"ali’la uncha’lli, ali’la uncha’lli....",0.853742241859436
U02429,"¿recién vienen? les digo en castellano, ¿ya han venido, hijos? les digo.","¿nauncha’lama’? kaschilleklan itulek, ¿ya han venido, hijos? itudeklek.",0.9070278406143188
U02430,"me levanto pueda o no pueda, masatito te voy a traer (pensando).","yunsamu innichinpu’la’wimu, uklulu’sha manta’mu.",0.8567506074905396
U02431,"bebe, hijito les digo.","- uker, hijito itudeklek.",0.883530855178833
U02432,"nosotros mismos vamos a servirnos masato y vamos a beber, mamá me dicen. nosotros mismos vamos a servirnos.","- kudinchi madektupatekkudek, uwetchidek, mamá. kudinchi mapatekkudek uklulu’ uwetchidek itullinerku.",0.9030182361602783
U02433,así vivo con mis hijos.,nu’su’ nanpipalek wilaweklusa’lek.,0.8612475395202637
U02434,"buenos son mis hijos, todos mis hijos son buenos.","u’chimu wilaweklusa’, iñerdaper mukankañina’ wilaweklusa’.",0.8728578090667725
U02435,"felizmente bonito les he criado a mis hijos, con su padre.","mula’si’la u’chimusha teksusudeklek wilaweklusa’, papinalek.",0.8502343893051147
U02436,yo nunca he tenido hijos sin haberme esposado.,ñi wilanwanpa’tamu ñi’nek.,0.8508265018463135
U02437,con su padre les he criado.,papinalek teksusudeklek.,0.8180289268493652
U02438,después su padre murió dejándome sola.,nanekla papina chiminlapillun.,0.858506441116333
U02439,"con ellos ahora vivo, con mis hijos.","nawa’lekku ipa’la nanpiapalek, wilaweklusa’lek.",0.8745930194854736
U02440,ahí están doscitas mis hijas.,ma’ata’na katu’ta’shadaper ku’tinweklusa’.,0.836655855178833
U02441,ellas me cuidan.,nawa’ lli’apallinerku.,0.863770604133606
U02442,"ellas son doscitas, dos hijas mujeres.","nawa’ katu’shadaper, katu’ta’ ku’aperwawalusa’.",0.834972620010376
U02443,"sólo ellas me cuidan, me lavan la ropa.","nawa’sa’ lli’apallinerku, peksaduintullinerku.",0.8291275501251221
U02444,"preparando la comida me dan de comer, me alimentan.","akusutuker’anna’ a’ka’llinerku, a’uranñinerku.",0.8405385613441467
U02445,"mamá, queremos ir a la chacra.","- mamá, menmik yapa’llidek.",0.8617197275161743
U02446,trabajar les digo.,"- ah, pakuuu kenmamá’. lliinuta’mama’su’ yasaka’tulama’ itudeklek. ah, vayan ustedes, conforme acordaron van a",0.8230260610580444
U02447,se van. luego de ir vienen tarde.,pa’llina’. pa’anna’ erwa uncha’llina’.,0.8472867608070374
U02448,"mamá, estoy viniendo de la chacra.","- mamá, uk’apincha’lek menmiklan.",0.8634984493255615
U02449,"¿ah, ya has venido?","- ¿ah, ipa’cha uncha’la?",0.8840062022209167
U02450,"ya he venido, mamá. te voy a servir masato, mamá.","- ipa uncha’lek, mamá. uklulu’ a’werken, mamá.",0.8663615584373474
U02451,"ah, a ver pues, desde la mañana no he bebido nada.","- ah, enta’n’i’na dasu’laklanek uwi’nek.",0.8665494918823242
U02452,como ahora con este dolor de pierna no puedo caminar.,ma’pu’sui’na ikellandu’mu innichi’nek dekkunta’kasu’.,0.8199189305305481
U02453,por eso estoy sentada.,nu’amu du’apalek.,0.8476178646087646
U02454,recogiendo (masato) de la tinaja me dan de beber.,madettanna’ a’ullinerku.,0.8398076891899109
U02455,"eso nomás, no tomo mucho, poquito cuando tengo sed bebo,","nanasa’, kupin uwapi’nek, u’nisha iyumu uwapalek,",0.8513729572296143
U02456,no como antes que bebía bastante.,ñi napi’pu’su’ kupin uwapawinek.,0.8614785671234131
U02457,así nomás vivo ahora yo aquí. 24 de julio del 2005,nu’la’su’ nanpipalek ipa’la asek kua.,0.8231773972511292
U02458,yo me llamo jesús.,kui’na llillinwek kishu.,0.8234920501708984
U02459,les voy a contar del canasto que caminaba antiguamente.,wintetchenma’ lantekpi dekkunta’su’ napi’.,0.8761711120605469
U02460,el canasto caminaba.,nana lantekpi dekkuntulli.,0.8273335695266724
U02461,"sus piernitas eran muy flaquitas, piernas chuecas,","u’ñikuchu’chekshalima, kunsek kutu’,",0.8627238273620605
U02462,como el motelo caminaba.,madupu’su’ dekkuntuwiñi.,0.8366523385047913
U02463,los antiguos lo llevaban a sus chacras.,napi’ku’lusa’ler ekpa’llina’ menminennak.,0.8648293018341064
U02464,"sacando yuca la depositaban,","ker’ uka’nna’ kala’tullina’,",0.8400771617889404
U02465,llenaban el canasto y lo sentaban.,"pi’murllina’, a’du’llina’.",0.8187131285667419
U02466,su dueño dice le decía ¡tú vete yendo!,"wa’anler imi’na itulli  ¡pa’apilanter, kenmá!",0.8491076231002808
U02467,así el canasto caminaba antiguamente.,nu’su’ lantekpi dekkuntuwiñi napi’.,0.8231127262115479
U02468,un día dos muchachas y dos muchachos encontrándolo (en el camino) se burlaron de él.,ala’lu’sa’ katu’ta’ wilalunlusa’ katu’ta’ yuyu’walusa’ler kaper’anna’ lumellina’.,0.8818771839141846
U02469,"avergonzado, en un desnivel del camino se cayó el canasto.",dakutan inchilalak anu’lli nana lantekpi.,0.8584136962890625
U02470,"hasta hoy, hasta ahora no se levanta.","ipa’lalek, ipa’la walek yunsi’ñi.",0.8639813661575317
U02471,el canasto habló ¿por qué ustedes se burlaron de mí?,nana lantekpi luñi ¿ma’ki’na kenmama’ lumellama’u’ku?,0.8032582402229309
U02472,ahora sí nunca más voy a caminar.,ipa’la’ka enpi’pu’sha dekkunchi’nchek.,0.8646482229232788
U02473,"cargando (toda su vida) van a morir, todo el tiempo que vivan. jeberos, julio 2007","pipektapapachenma’ chiminchuma’, nanpia’mama’ walek.",0.8338778614997864
U02474,yo soy jeberina auténtica.,kua shiwilulunku nuka’ka.,0.8166017532348633
U02475,ahí me alumbró mi madre en jeberos.,nanek wadekllun awawek shiwiluk.,0.8683156371116638
U02476,verdaderamente yo he aprendido la lengua shiwilu.,tekkinchintana kua ñinchitulek shiwilu la’la’.,0.8222732543945312
U02477,"con ella mi padre y mi madre me criaron, yo la hablo.","nanalek tatawek awawek teksusullun, kua nana lu’nkasu’.",0.8534274697303772
U02478,"a mí esta señora me está hacienda hablar,","kua asu’ senñula’ a’lunpallun,",0.8181524872779846
U02479,"este, tal vez sobre cómo he criado a mis hijos,","ma’i, ma’pu’si’pa’ kua wilaweklusa’ teksudeklek,",0.8749241828918457
U02480,a qué he venido a yurimaguas.,"ma’pu’a’kasu’ asek weklek yurimawek,",0.8611345291137695
U02481,todo eso quiere saber esta señora.,nanadaper iñer asu’ senñula’ yañinchitulli.,0.828285276889801
U02482,yo he sufrido mucho en mi vida.,kui’na enpu’nipa’ insekluten’a’kasu’ nanpi’kasu’.,0.8324098587036133
U02483,hace mucho yo viví en varadero.,kua napi’ simirkek nanpilek.,0.8009506464004517
U02484,cuando tenía diez años he salido de jeberos.,shunka’ ekkilala a’ñamu shiwiluklan yunsu’lek.,0.8458422422409058
U02485,yendo al monte mi padre baleaba (animales).,tanak pa’an tatawek ilantulli.,0.8450099229812622
U02486,"yendo baleaba sajino, baleaba huangana.","pa’an amantek ilañi, laman ilañi.",0.8452592492103577
U02487,comiendo eso he crecido.,nana ka’amu susulek.,0.8247641921043396
U02488,mi madre y mi padre murieron en varadero.,awawek tatawek chimiñina’ simirkek.,0.8483586311340332
U02489,la víbora mordió a mi padre.,da’wanler kiteklli tatawek.,0.8229244351387024
U02490,"ahora, cuando murieron mis padres nos hemos quedado huérfanos.",ipa’la tatawek awawek chiminsik i’na dinsuwilallidek.,0.8740122318267822
U02491,¿cómo viviré ahora que ha muerto mi padre? me preguntaba.,¿ma’pu’si’pa’ nanpichek tatawek chiminsik? tulek.,0.876289963722229
U02492,con mi hermana mayor nomás me quedé.,kaikshawekleksa’ llia’lek.,0.8066899180412292
U02493,de ahí seguía viviendo en varadero mismo.,nanekla nanpipawinek simirkek i’la.,0.8188806772232056
U02494,después he salido a yurimaguas.,nanekla yunsu’lek yurimawek.,0.8614631295204163
U02495,viniendo he tenido sólo seis hijos.,kua wek’amu suktasa’ willaweklusa’ a’ñilek.,0.846620500087738
U02496,para hacer estudiar a mis hijos he trabajado bastante.,wilaweklusa’ ya’ñinchillintudek’amu enpu’nipa’ saka’tulek.,0.8772788047790527
U02497,"entonces, mucho he sufrido para hacer educar a mis hijos.",iya’linchi muinchi kua insekluten’amu wilaweklusa’ a’ñinchillintudeklek.,0.8860200643539429
U02498,por eso ahora estoy aquí.,ipa’la nu’amu asek ñapalek.,0.8674742579460144
U02499,después me hicieron abuela.,nanekla amitullinerku.,0.8857148885726929
U02500,entonces a mí viniendo ahora esta señora me está haciendo contar.,nanek kua wek’amu ipa’la asek asu’ senñula’ a’lunpallun.,0.8718435764312744
U02501,la señora me preguntó ¿cómo vives?,senñula’ ¿ma’pu’su’cha nanpipala? itullun.,0.8696092367172241
U02502,"yo solita vivo, no tengo parientes,","kuashasa’ ñienkasu’ patunwi’nek,",0.8123429417610168
U02503,acá no tengo ningún familiar.,asek kua patun a’ñinekta’la.,0.8216242790222168
U02504,ahora esta señora me pidió ¡habla la lengua shiwilu!,ipa’la asu’ senñula’ itullun ¡lunker shiwilu la’la’!,0.8884097933769226
U02505,si usted supiera hablar conversaríamos.,ñinchilu’nma’su’ ñilli inluntunansu’.,0.8451979160308838
U02506,pero ella no entiende.,ma’sha nana lauk’api’ñi.,0.8421982526779175
U02507,ella también quiere aprender.,nananti’mi’na yañinchitulli.,0.8458667993545532
U02508,yo le estoy enseñando.,a’lek’apalek kualer.,0.851692259311676
U02509,yo le voy a enseñar todo lo que sé.,kualer a’lek’etchek iñer ñinchita’kasu’.,0.8675711154937744
U02510,"sólo eso he hablado. yurimaguas, julio 2005",kua nanasa’ lunek.,0.8222787380218506
U02511,ahora les voy a contar cómo antiguamente se quemaron estas riberas del río pampayacu.,ipa’la lunchek ma’pu’si’pa’ napi’ uketllin asu’ panpadek ukuchinlusa’.,0.8684180974960327
U02512,cuentan que antiguamente el gobernante (de jeberos) se levantó y habló:,napi’ ima wa’an yunsa’n luñi:,0.8552438020706177
U02513,ya el verano empezó. ¡vamos a pescar muchachos y muchachas! les dijo.,"ipa’ ekkilala pilli’ncha’lli. ¡enchuku’ pur’awa’ nadi’neklusa’, wilalunlusa’! itudekllima.",0.8433884382247925
U02514,entonces sí todos se pusieron de acuerdo. dijeron ¡vamos a pescar y se fueron.,ipa’linchi iñerdaper inlli’inutullina’ ¡enchuku’ purkunwa’! tanni’ma pa’llina’.,0.84900963306427
U02515,dicen que en ese tiempo el dueño (del pampayacu) todavía vivía ahí en esa ribera del río.,nanimi’na napi’pui’mi’na wa’anen nanpi’pawiñinpi’la nana panpadek ukuchinkek.,0.8629061579704285
U02516,"entonces los hombres llegaron y construyeron tambo, chancaron barbasco.","ipa’linchi nawa’ ektu’na’ palenñantullina’, puñañin llisantullina’.",0.8831436038017273
U02517,"luego de hacer eso, dijeron pesquemos mañana.",nu’anna’ eklli pur’awa’ tullini’ma.,0.8665074110031128
U02518,"dicen que en ese momento bajó un catalán como hembra, este era una unchala5.","nanek’ima ipa’linchi nu’wencha’lli ala’sa’ sasa’lunpu’a’su’, asu’ silakun.",0.8788721561431885
U02519,este era asistente del gobernante.,nana wa’an wala’wanen.,0.8202758431434631
U02520,"ahí vino volando, bajó y le dijo (a la gente):","nanima pennu’pilenchan, unchan itudeklli:",0.8540686368942261
U02521,"dicen que este monte lo van a quemar, pero no le creyeron.",asu’ tanan ima di’setchetchuna’ itudekllima ñima latekchiñina’.,0.8285802602767944
U02522,"dicen que en esos tiempos el gobernante (de jeberos) era el pelejo, el pelejo era gobernante.","napi’pui’mi’na wa’an ñapawiñi asu’ kuntek, kuntek wa’an.",0.883571982383728
U02523,"ahí dice, en ese momento, amaneciendo cuando echaban el barbasco,","naneklima ipa’linchi ukllinantanna’, apu’pa’ser puñañin,",0.8676315546035767
U02524,5 se trata de un ave de malagüero. llegaron dos niños huérfanos todo cubiertos de chupos (viruela).,ektu’lli katu’ta’ wila suwilalusa’ iñer ima sa’la’ta’ser.,0.8891175389289856
U02525,dice que como estaban cubiertos de chupos les dijeron:,sa’la’wenkasu’ malek ima itudekllina’:,0.8784185647964478
U02526,¿por qué ustedes han venido por acá? nos van a contagiar la viruela.,¿ma’ki’na kenmama’ asu’lupa’ uklama’? sa’la’ a’dantetchenmu’wa’.,0.8777462840080261
U02527,"¡bótenlos, que se regresen! les dijeron.","¡dinsuludekku’, adanti’na’! itudekllima.",0.8723075985908508
U02528,"los policías fueron (hacia los niños enfermos), les quitaron sus pescados y les dijeron:",wala’wanlusa’ler pa’an samenñenna’ siwetchudek’an,0.8670687675476074
U02529,"¡váyanse, regrésense por donde vinieron!.","!paku’, adanta’ku’! itudekllini’ma’.",0.8745677471160889
U02530,"los niños se venían llorando y cuando regresaban, dice, the children left, crying, and on their way back,","wilalusa’ wellek’apilenchan ima, uk’apilenchani’ma,",0.8542837500572205
U02531,un hombre joven de cuello colorado y cara colorada.,"ipi’ma nana ukalu’ yata’wanta’su’lupa’ ima, uk’apilincha’, nanek kapeklli ala’sa’ enmu’pinen nadi’nek piperunkallu’la’su’, pipelladasu’. cuando iban terminando ese bajial, cuando venían, allí encontraron a",0.8039604425430298
U02532,¿por qué regresan muchachitos? les preguntó.,"- ¿ma’kin adanpilenchalama’, wilashala? itudekllima.",0.8541438579559326
U02533,(los hombres de jeberos) nos mezquinaron la pesca.,"- pu’yek aperku’tullinerkudek,",0.8145323991775513
U02534,cuando estábamos agarrando pescado nos botaron porque tenemos esta enfermedad sa’la’.,samer mapa’sekudek dinsulullinerkudek asu’ sa’la’ a’kudeksu’ malek.,0.8398040533065796
U02535,"un pescadito nomás he traído, mi hermanito también unito nomás le respondió.","alla’shasa’ samer kencha’lek, yalli’washawek’unta’ alla’shasa’pi’la itullima.",0.8459157943725586
U02536,¿tienen hambre? cuando abra mi boca metan los dos pescados.,- ¿uki’lalama’ a’cha? lauk’a’seku asu’ katu’ta’ samer i’la dekwa’ku’ la’la’wekkek.,0.8540868163108826
U02537,voy a cerrar mi boca fuerte. cuando vuelva a abrirla y saque (los pescados) coman.,inlasiser’chek. lauknunta’ asek kui’na usunma’ ka’ku’.,0.8808115720748901
U02538,"después de comer van a encontrar una quebradita en el camino,","ka’a’mamasu’ supinak ala’sa’ dekshadek kanenchuma’ inchilalak,",0.8748104572296143
U02539,agua blanquísima y cristalina van a encontrar.,enpu’ni dadapudekshipa’ enpu’ni pektudekshipa’ kanenchuma’.,0.8519209027290344
U02540,recojan eso con sus manitos y beban.,nana iteklashapenma’lek inshen’anma’ ukku’.,0.8345541954040527
U02541,entonces con eso mismo lávense y frótense sus cuerpos.,"nu’anma’ nanalek i’la inpamu’pi’ku’, inpanka’pi’ku’.",0.8661259412765503
U02542,ahí toda esta enfermedad sa’la’ va a desaparecer les dijo.,nanek iñer asu’ sa’la’ apu’tetchun itudekllima.,0.8430956602096558
U02543,después levántense y corran hasta un árbol inclinado.,- nanekla yunsanma’ tekka’nta’ku’ ala’sa’ nala inner’apek walek.,0.8745668530464172
U02544,de ahí sí voltéense y miren.,"nanekla, nanekla’nka pi’shek’anma’ lli’ku’.",0.8174722194671631
U02545,"a ver qué cosa van a ver ustedes, algo que nunca antes han visto les dijo a los niños.","ma’pu’si’pa’ lli’etchuma’ kenmama’, ñienpi’ lli’npu’a’mama’su’ itudekllima wilalusa’.",0.8576083779335022
U02546,de veras corrieron ellos hasta que se cansaron.,tekkinchi tekka’llini’ma nawa’ saka’terkek walek.,0.8725359439849854
U02547,aquí está el árbol inclinado. ¡detengámonos!,ma’atasu’ nala inner’apalli. ¡wanera!,0.882230281829834
U02548,se detuvieron y miraron atrás.,waneranni’ma pi’shekllina’.,0.8706601858139038
U02549,enorme se levantaba el ardor.,enpu’nipi’ma ituwetchapalli ulunta’su’.,0.8292107582092285
U02550,"sobrepasaba las copas de los árboles, muy cerca del cielo ardía.","nalamulu’lusa’ nakutusu’, kekkilu’tek kawima uluntulli.",0.8735412955284119
U02551,"hasta donde se detuvieron los niños, dice, ardió todo.",nana wilalusa’ wanererkek walek ima uketlli.,0.8605180978775024
U02552,cuentan que tres años ardió.,kala ekkilala ima uketlli.,0.8444196581840515
U02553,"cuando los niños llegaron (a jeberos), le contaron al gobernante:","nana wilalusa’shima ektu’ntanna’, wa’an wintunta’llina’:",0.8726128339767456
U02554,"jefe, han quemado pampayacu, todos están pereciendo quemados... los que pescaban dijeron.","wa’an, panpadek di’setchullina’, iñer uki’tapilallina’.... purwanlusa’ itullima.",0.8648786544799805
