id,pair_id,group_id,source,target,source_lang,target_lang,split,has_audit_flags,origin_source
U03020__shw2spa,U03020,G02789,pipekdek'anni'ma kencha'dekllina' ya'luwerdek'anna'.,dice que cargadas en la espalda las trajeron queriendo hacerles conocer.,shw,spa,train,True,pdf_textos
U03020__spa2shw,U03020,G02789,dice que cargadas en la espalda las trajeron queriendo hacerles conocer.,pipekdek'anni'ma kencha'dekllina' ya'luwerdek'anna'.,spa,shw,train,True,pdf_textos
U03781__shw2spa,U03781,G03528,nawa' chintek'tullina chinten'nan,ellos suben la escalera.,shw,spa,train,False,flashcards_oraciones
U03781__spa2shw,U03781,G03528,ellos suben la escalera.,nawa' chintek'tullina chinten'nan,spa,shw,train,False,flashcards_oraciones
U02591__shw2spa,U02591,G02360,lli'amudek mu'katapa'su' penpen.,divisando lo que levanta humo tu candela.,shw,spa,train,True,pdf_textos
U02591__spa2shw,U02591,G02360,divisando lo que levanta humo tu candela.,lli'amudek mu'katapa'su' penpen.,spa,shw,train,True,pdf_textos
U01434__shw2spa,U01434,G01248,ñapechek nanek,estaré ahí.,shw,spa,train,False,flashcards2
U01434__spa2shw,U01434,G01248,estaré ahí.,ñapechek nanek,spa,shw,train,False,flashcards2
U04302__shw2spa,U04302,G04038,"ali'la ñinanlu'lusak nanpier'kasu' kupin dekshadek ukuchik,",en otros pueblos que viven en la ribera del río,shw,spa,train,True,fidel_lomas
U04302__spa2shw,U04302,G04038,en otros pueblos que viven en la ribera del río,"ali'la ñinanlu'lusak nanpier'kasu' kupin dekshadek ukuchik,",spa,shw,train,True,fidel_lomas
U02481__shw2spa,U02481,G02250,nanadaper iñer asu' senñula' yañinchitulli.,todo eso quiere saber esta señora.,shw,spa,train,True,pdf_textos
U02481__spa2shw,U02481,G02250,todo eso quiere saber esta señora.,nanadaper iñer asu' senñula' yañinchitulli.,spa,shw,train,True,pdf_textos
U02935__shw2spa,U02935,G02704,"tullima nana lunanpichita'su', tullima nana wa'lata'su':","cuentan que dijo así el hombre que detectó, eso dijo ese soñador:",shw,spa,train,True,pdf_textos
U02935__spa2shw,U02935,G02704,"cuentan que dijo así el hombre que detectó, eso dijo ese soñador:","tullima nana lunanpichita'su', tullima nana wa'lata'su':",spa,shw,train,True,pdf_textos
U02763__shw2spa,U02763,G02532,"ma'winpu'pachina', kupiwan enpulu ka'achuna'","cuando no tengan nada, boa alguna vez van a comer",shw,spa,train,True,pdf_textos
U02763__spa2shw,U02763,G02532,"cuando no tengan nada, boa alguna vez van a comer","ma'winpu'pachina', kupiwan enpulu ka'achuna'",spa,shw,train,True,pdf_textos
U01097__shw2spa,U01097,G00950,lulentutek' nuka'ka,soy médico.,shw,spa,train,False,flashcards2
U01097__spa2shw,U01097,G00950,soy médico.,lulentutek' nuka'ka,spa,shw,train,False,flashcards2
U03048__shw2spa,U03048,G02817,¡ma'allimi'na enpi' uklli llinserpi namasu' lunpa'kawa'su' ektu'nchinaa!,¡ojalá alguna vez llegue escrito esto que estamos hablando!,shw,spa,train,False,pdf_textos
U03048__spa2shw,U03048,G02817,¡ojalá alguna vez llegue escrito esto que estamos hablando!,¡ma'allimi'na enpi' uklli llinserpi namasu' lunpa'kawa'su' ektu'nchinaa!,spa,shw,train,False,pdf_textos
U02843__shw2spa,U02843,G02612,"tanna' pellunna' ipa' takerllina' nawa', ipa'li'na kenmu'wa'nta' nani'la lli'inutapalekwa'.","diciendo eso se cansaron de hablar y ya perecieron ellos, ahora nosotros también eso mismo estamos recordando.",shw,spa,train,True,pdf_textos
U02843__spa2shw,U02843,G02612,"diciendo eso se cansaron de hablar y ya perecieron ellos, ahora nosotros también eso mismo estamos recordando.","tanna' pellunna' ipa' takerllina' nawa', ipa'li'na kenmu'wa'nta' nani'la lli'inutapalekwa'.",spa,shw,train,True,pdf_textos
U02830__shw2spa,U02830,G02599,nanek tawetchulli.,ahí se pudrió.,shw,spa,train,False,pdf_textos
U02830__spa2shw,U02830,G02599,ahí se pudrió.,nanek tawetchulli.,spa,shw,train,False,pdf_textos
U02679__shw2spa,U02679,G02448,ali'ladaper tullini'ma asu' arakayu samer luwektapalli.,otros dijeron este arákayu cuida los peces.,shw,spa,train,True,pdf_textos
U02679__spa2shw,U02679,G02448,otros dijeron este arákayu cuida los peces.,ali'ladaper tullini'ma asu' arakayu samer luwektapalli.,spa,shw,train,True,pdf_textos
U03713__shw2spa,U03713,G03464,enmu'pinen pur'lli redlek',el hombre pesca con red.,shw,spa,train,False,flashcards_oraciones
U03713__spa2shw,U03713,G03464,el hombre pesca con red.,enmu'pinen pur'lli redlek',spa,shw,train,False,flashcards_oraciones
U01338__shw2spa,U01338,G01160,weker' eklli,venga mañana.,shw,spa,train,False,flashcards2
U01338__spa2shw,U01338,G01160,venga mañana.,weker' eklli,spa,shw,train,False,flashcards2
U01783__shw2spa,U01783,G01576,¿wicha'palli?,¿está durmiendo?,shw,spa,train,False,flashcards2
U01783__spa2shw,U01783,G01576,¿está durmiendo?,¿wicha'palli?,spa,shw,train,False,flashcards2
U01800__shw2spa,U01800,G01591,insek'diperpi ñape'chu,estará listo.,shw,spa,train,False,flashcards2
U01800__spa2shw,U01800,G01591,estará listo.,insek'diperpi ñape'chu,spa,shw,train,False,flashcards2
U01514__shw2spa,U01514,G01323,sekdiperker' asu' mutu'penkek,memoriza esto.,shw,spa,train,False,flashcards2
U01514__spa2shw,U01514,G01323,memoriza esto.,sekdiperker' asu' mutu'penkek,spa,shw,train,False,flashcards2
U00617__shw2spa,U00617,G00509,tuker' tata,di papa.,shw,spa,train,False,flashcards2
U00617__spa2shw,U00617,G00509,di papa.,tuker' tata,spa,shw,train,False,flashcards2
U03006__shw2spa,U03006,G02775,"nu'unta' latekta'sui'ma ekpa'n sha'wan uku'latukun, enpu'nipa' kulliker enka'llina'.","algunos que obedecieron llevaron a sus hermanas, las llevaron a vender, y les dieron mucho dinero.",shw,spa,train,False,pdf_textos
U03006__spa2shw,U03006,G02775,"algunos que obedecieron llevaron a sus hermanas, las llevaron a vender, y les dieron mucho dinero.","nu'unta' latekta'sui'ma ekpa'n sha'wan uku'latukun, enpu'nipa' kulliker enka'llina'.",spa,shw,train,False,pdf_textos
U04411__shw2spa,U04411,G04146,wilalusa' lachek'apawiñina' shiwilu la'la .,los niños entendían la lengua shiwilu.,shw,spa,train,True,fidel_lomas
U04411__spa2shw,U04411,G04146,los niños entendían la lengua shiwilu.,wilalusa' lachek'apawiñina' shiwilu la'la .,spa,shw,train,True,fidel_lomas
U00061__shw2spa,U00061,G00870,nu'wanker',bájate.,shw,spa,train,True,flashcards2
U00061__spa2shw,U00061,G00870,bájate.,nu'wanker',spa,shw,train,True,flashcards2
U01013__shw2spa,U01013,G00870,nu'wanker',baja.,shw,spa,train,True,flashcards2
U01013__spa2shw,U01013,G00870,baja.,nu'wanker',spa,shw,train,True,flashcards2
U01014__shw2spa,U01014,G00870,nu'wanker',baje.,shw,spa,train,True,flashcards2
U01014__spa2shw,U01014,G00870,baje.,nu'wanker',spa,shw,train,True,flashcards2
U03212__shw2spa,U03212,G02981,pa'a kupinde'shadek'kek er'wa,vamos al río por la tarde.,shw,spa,train,False,flashcards_oraciones
U03212__spa2shw,U03212,G02981,vamos al río por la tarde.,pa'a kupinde'shadek'kek er'wa,spa,shw,train,False,flashcards_oraciones
U01585__shw2spa,U01585,G01390,kerka' luntapallidek,estamos leyendo.,shw,spa,train,False,flashcards2
U01585__spa2shw,U01585,G01390,estamos leyendo.,kerka' luntapallidek,spa,shw,train,False,flashcards2
U02733__shw2spa,U02733,G02502,nawa'sa' nanpichuna'.,sólo ellos van a poblar de nuevo.,shw,spa,train,True,pdf_textos
U02733__spa2shw,U02733,G02502,sólo ellos van a poblar de nuevo.,nawa'sa' nanpichuna'.,spa,shw,train,True,pdf_textos
U03460__shw2spa,U03460,G03223,kuda ku'la a'lektapi'ñidek wilalusa',nosotros no enseñamos a los niños.,shw,spa,train,False,flashcards_oraciones
U03460__spa2shw,U03460,G03223,nosotros no enseñamos a los niños.,kuda ku'la a'lektapi'ñidek wilalusa',spa,shw,train,False,flashcards_oraciones
U03166__shw2spa,U03166,G02935,kenmami'na lawekklatekkek ñikunama' laulate.,y ustedes que fueron a vivir a los dos cerros que forman como una boca abierta son laulate.,shw,spa,train,True,pdf_textos
U03166__spa2shw,U03166,G02935,y ustedes que fueron a vivir a los dos cerros que forman como una boca abierta son laulate.,kenmami'na lawekklatekkek ñikunama' laulate.,spa,shw,train,True,pdf_textos
U03163__shw2spa,U03163,G02932,"ali'lima tulli kui'na musenpitek, kui'na maka.","otro dijo yo soy ave montete14, (y otro) yo soy maka.",shw,spa,train,True,pdf_textos
U03163__spa2shw,U03163,G02932,"otro dijo yo soy ave montete14, (y otro) yo soy maka.","ali'lima tulli kui'na musenpitek, kui'na maka.",spa,shw,train,True,pdf_textos
U03893__shw2spa,U03893,G03637,"nanek enpu'ni tekdi'nek, wiuksu' ektu'lek.","eso no demora mucho, se llega rápido.",shw,spa,train,True,fidel_lomas
U03893__spa2shw,U03893,G03637,"eso no demora mucho, se llega rápido.","nanek enpu'ni tekdi'nek, wiuksu' ektu'lek.",spa,shw,train,True,fidel_lomas
U03727__shw2spa,U03727,G03477,kenma pinaner'la' ker'ka'pen,tú olvidas tu cuaderno.,shw,spa,train,False,flashcards_oraciones
U03727__spa2shw,U03727,G03477,tú olvidas tu cuaderno.,kenma pinaner'la' ker'ka'pen,spa,shw,train,False,flashcards_oraciones
U02490__shw2spa,U02490,G02259,ipa'la tatawek awawek chiminsik i'na dinsuwilallidek.,"ahora, cuando murieron mis padres nos hemos quedado huérfanos.",shw,spa,train,True,pdf_textos
U02490__spa2shw,U02490,G02259,"ahora, cuando murieron mis padres nos hemos quedado huérfanos.",ipa'la tatawek awawek chiminsik i'na dinsuwilallidek.,spa,shw,train,True,pdf_textos
U02484__shw2spa,U02484,G02253,shunka' ekkilala a'ñamu shiwiluklan yunsu'lek.,cuando tenía diez años he salido de jeberos.,shw,spa,train,True,pdf_textos
U02484__spa2shw,U02484,G02253,cuando tenía diez años he salido de jeberos.,shunka' ekkilala a'ñamu shiwiluklan yunsu'lek.,spa,shw,train,True,pdf_textos
U00844__shw2spa,U00844,G00714,iñer musu',todo bien.,shw,spa,train,False,flashcards2
U00844__spa2shw,U00844,G00714,todo bien.,iñer musu',spa,shw,train,False,flashcards2
U00037__shw2spa,U00037,G00314,lau'ter,escucha.,shw,spa,train,True,flashcards2
U00037__spa2shw,U00037,G00314,escucha.,lau'ter,spa,shw,train,True,flashcards2
U00390__shw2spa,U00390,G00314,lauk'ter',escucha.,shw,spa,train,True,flashcards2
U00390__spa2shw,U00390,G00314,escucha.,lauk'ter',spa,shw,train,True,flashcards2
U01871__shw2spa,U01871,G01659,inlli'inuer',piénsalo.,shw,spa,train,False,flashcards2
U01871__spa2shw,U01871,G01659,piénsalo.,inlli'inuer',spa,shw,train,False,flashcards2
U02479__shw2spa,U02479,G02248,"ma'i, ma'pu'si'pa' kua wilaweklusa' teksudeklek,","este, tal vez sobre cómo he criado a mis hijos,",shw,spa,train,True,pdf_textos
U02479__spa2shw,U02479,G02248,"este, tal vez sobre cómo he criado a mis hijos,","ma'i, ma'pu'si'pa' kua wilaweklusa' teksudeklek,",spa,shw,train,True,pdf_textos
U00692__shw2spa,U00692,G00575,kuda katu'pa'techidek,nosotros ayudaremos.,shw,spa,train,False,flashcards2
U00692__spa2shw,U00692,G00575,nosotros ayudaremos.,kuda katu'pa'techidek,spa,shw,train,False,flashcards2
U01300__shw2spa,U01300,G01125,iñer' ñinchitulusa' nuker'ka,son inteligentes.,shw,spa,train,False,flashcards2
U01300__spa2shw,U01300,G01125,son inteligentes.,iñer' ñinchitulusa' nuker'ka,spa,shw,train,False,flashcards2
U04216__shw2spa,U04216,G03952,nanalek mapa'tulek ma'nen'unta' pawanta'kasu'.,con eso he comprado lo que me faltaba.,shw,spa,train,True,fidel_lomas
U04216__spa2shw,U04216,G03952,con eso he comprado lo que me faltaba.,nanalek mapa'tulek ma'nen'unta' pawanta'kasu'.,spa,shw,train,True,fidel_lomas
U01124__shw2spa,U01124,G00971,nudu'pi ñiwiñi,fue repugnante.,shw,spa,train,False,flashcards2
U01124__spa2shw,U01124,G00971,fue repugnante.,nudu'pi ñiwiñi,spa,shw,train,False,flashcards2
U01230__shw2spa,U01230,G01063,adipi wantenter',espera fuera.,shw,spa,train,False,flashcards2
U01230__spa2shw,U01230,G01063,espera fuera.,adipi wantenter',spa,shw,train,False,flashcards2
U03866__shw2spa,U03866,G03612,kuda ku'la nanpi'piñidek menmik,nosotras no vivimos en el campo.,shw,spa,train,True,flashcards_oraciones
U03866__spa2shw,U03866,G03612,nosotras no vivimos en el campo.,kuda ku'la nanpi'piñidek menmik,spa,shw,train,True,flashcards_oraciones
U03868__shw2spa,U03868,G03612,kuda ku'la nanpi'piñidek menmik,nosotros no vivimos en el campo.,shw,spa,train,True,flashcards_oraciones
U03868__spa2shw,U03868,G03612,nosotros no vivimos en el campo.,kuda ku'la nanpi'piñidek menmik,spa,shw,train,True,flashcards_oraciones
U02683__shw2spa,U02683,G02452,"tanni'ma di'ser'itullina' tanpu'nen, pideknen.",dijeron y le quemaron su tambo y su casa.,shw,spa,train,True,pdf_textos
U02683__spa2shw,U02683,G02452,dijeron y le quemaron su tambo y su casa.,"tanni'ma di'ser'itullina' tanpu'nen, pideknen.",spa,shw,train,True,pdf_textos
U02384__shw2spa,U02384,G02153,dasu'dekpilli yunsa'nnunta'lek ya'pi'dektak.,a la madrugada siguiente una se levanta nuevamente para cutipar (haciéndole hervir otra vez).,shw,spa,train,True,pdf_textos
U02384__spa2shw,U02384,G02153,a la madrugada siguiente una se levanta nuevamente para cutipar (haciéndole hervir otra vez).,dasu'dekpilli yunsa'nnunta'lek ya'pi'dektak.,spa,shw,train,True,pdf_textos
U02612__shw2spa,U02612,G02381,¿pen a'cha a'ñapalama'?,¿tienen candela?,shw,spa,train,True,pdf_textos
U02612__spa2shw,U02612,G02381,¿tienen candela?,¿pen a'cha a'ñapalama'?,spa,shw,train,True,pdf_textos
U04138__shw2spa,U04138,G03875,lli'an chi'lek anpulu'wa'nsu' a'pinta' luwerchi'ñi.,"al ver al carachupa cubierto de plumas, le desconoció.",shw,spa,train,True,fidel_lomas
U04138__spa2shw,U04138,G03875,"al ver al carachupa cubierto de plumas, le desconoció.",lli'an chi'lek anpulu'wa'nsu' a'pinta' luwerchi'ñi.,spa,shw,train,True,fidel_lomas
U03527__shw2spa,U03527,G03284,nawa' ñinchitullina yanakua'su,ellos estudian el futuro.,shw,spa,train,False,flashcards_oraciones
U03527__spa2shw,U03527,G03284,ellos estudian el futuro.,nawa' ñinchitullina yanakua'su,spa,shw,train,False,flashcards_oraciones
U01702__shw2spa,U01702,G01499,yapa'lli,quiere ir.,shw,spa,train,False,flashcards2
U01702__spa2shw,U01702,G01499,quiere ir.,yapa'lli,spa,shw,train,False,flashcards2
U03970__shw2spa,U03970,G03714,nu'su' panwala katu'pa'palli enmu'pinen.,"de esta manera, la sachavaca ayuda al hombre.",shw,spa,train,True,fidel_lomas
U03970__spa2shw,U03970,G03714,"de esta manera, la sachavaca ayuda al hombre.",nu'su' panwala katu'pa'palli enmu'pinen.,spa,shw,train,True,fidel_lomas
U00902__shw2spa,U00902,G00767,nawa dek'kuntillina',ellos caminaron.,shw,spa,train,False,flashcards2
U00902__spa2shw,U00902,G00767,ellos caminaron.,nawa dek'kuntillina',spa,shw,train,False,flashcards2
U04300__shw2spa,U04300,G04036,nanamalek kaluwi'i'ñidek kuvi-19lek.,por eso no nos enfermamos con el covid-19.,shw,spa,train,True,fidel_lomas
U04300__spa2shw,U04300,G04036,por eso no nos enfermamos con el covid-19.,nanamalek kaluwi'i'ñidek kuvi-19lek.,spa,shw,train,True,fidel_lomas
U03927__shw2spa,U03927,G03671,nanek ñapallina' pidan luwekter'kasu'.,ahí estaban los cuidadores del cerco.,shw,spa,train,True,fidel_lomas
U03927__spa2shw,U03927,G03671,ahí estaban los cuidadores del cerco.,nanek ñapallina' pidan luwekter'kasu'.,spa,shw,train,True,fidel_lomas
U02312__shw2spa,U02312,G02081,kupin ñinanlukla weklli.,desde una ciudad grande ha venido.,shw,spa,train,False,pdf_textos
U02312__spa2shw,U02312,G02081,desde una ciudad grande ha venido.,kupin ñinanlukla weklli.,spa,shw,train,False,pdf_textos
U00756__shw2spa,U00756,G00631,vinu' a'ñapalli,tiene vino.,shw,spa,train,False,flashcards2
U00756__spa2shw,U00756,G00631,tiene vino.,vinu' a'ñapalli,spa,shw,train,False,flashcards2
U03850__shw2spa,U03850,G03595,kuda pa'llidek patunen'lek,nosotros viajamos con su familia.,shw,spa,train,False,flashcards_oraciones
U03850__spa2shw,U03850,G03595,nosotros viajamos con su familia.,kuda pa'llidek patunen'lek,spa,shw,train,False,flashcards_oraciones
U01190__shw2spa,U01190,G01027,nana katu'pa'techu,eso ayudará.,shw,spa,train,False,flashcards2
U01190__spa2shw,U01190,G01027,eso ayudará.,nana katu'pa'techu,spa,shw,train,False,flashcards2
U01401__shw2spa,U01401,G01219,sadalek (hombre) / sudalek (mujer),me casé.,shw,spa,train,True,flashcards2
U01401__spa2shw,U01401,G01219,me casé.,sadalek (hombre) / sudalek (mujer),spa,shw,train,True,flashcards2
U00348__shw2spa,U00348,G00275,we'inu,lo siento.,shw,spa,train,False,flashcards2
U00348__spa2shw,U00348,G00275,lo siento.,we'inu,spa,shw,train,False,flashcards2
U03197__shw2spa,U03197,G02966,"ipa'la aku'llina', ma'i, giovanna, ma'nen ilipa'.","ahora ponen, este, giovana, y otros nombres más.",shw,spa,train,True,pdf_textos
U03197__spa2shw,U03197,G02966,"ahora ponen, este, giovana, y otros nombres más.","ipa'la aku'llina', ma'i, giovanna, ma'nen ilipa'.",spa,shw,train,True,pdf_textos
U01200__shw2spa,U01200,G01035,ta'itula'llina,pararon.,shw,spa,train,False,flashcards2
U01200__spa2shw,U01200,G01035,pararon.,ta'itula'llina,spa,shw,train,False,flashcards2
U01084__shw2spa,U01084,G00937,lachekapalek,entiendo.,shw,spa,train,False,flashcards2
U01084__spa2shw,U01084,G00937,entiendo.,lachekapalek,spa,shw,train,False,flashcards2
U01846__shw2spa,U01846,G01635,u'wa'tak analli,fumar apesta.,shw,spa,train,False,flashcards2
U01846__spa2shw,U01846,G01635,fumar apesta.,u'wa'tak analli,spa,shw,train,False,flashcards2
U04119__shw2spa,U04119,G03856,"¡a'mellulunpin a'ka, apetchá! itununta'llima kankañik .","¡qué grandes habían sido tus testículos, tío! volvió a decirle en su corazón.",shw,spa,train,True,fidel_lomas
U04119__spa2shw,U04119,G03856,"¡qué grandes habían sido tus testículos, tío! volvió a decirle en su corazón.","¡a'mellulunpin a'ka, apetchá! itununta'llima kankañik .",spa,shw,train,True,fidel_lomas
U01638__shw2spa,U01638,G01442,mulunsha nuka'ma,eres guapa.,shw,spa,train,False,flashcards2
U01638__spa2shw,U01638,G01442,eres guapa.,mulunsha nuka'ma,spa,shw,train,False,flashcards2
U03073__shw2spa,U03073,G02842,"nanipa' luwantula' yalli'apalinpa' sadanpen, teklapinpen, erkunpenlusa' llipu'taperkasu'.","tal vez querrás estar viendo que a tu esposa, a tu hija, a tus hijos varones los estén azotando.",shw,spa,train,True,pdf_textos
U03073__spa2shw,U03073,G02842,"tal vez querrás estar viendo que a tu esposa, a tu hija, a tus hijos varones los estén azotando.","nanipa' luwantula' yalli'apalinpa' sadanpen, teklapinpen, erkunpenlusa' llipu'taperkasu'.",spa,shw,train,True,pdf_textos
U03596__shw2spa,U03596,G03350,kenma ku'la lunchi'na ala'sa' kerka',tú no lees un libro.,shw,spa,train,False,flashcards_oraciones
U03596__spa2shw,U03596,G03350,tú no lees un libro.,kenma ku'la lunchi'na ala'sa' kerka',spa,shw,train,False,flashcards_oraciones
U02320__shw2spa,U02320,G02089,"nadi'neklusa',","jóvenes,",shw,spa,train,True,pdf_textos
U02320__spa2shw,U02320,G02089,"jóvenes,","nadi'neklusa',",spa,shw,train,True,pdf_textos
U00096__shw2spa,U00096,G00062,tekua'dande'ku,soy tímido.,shw,spa,train,False,flashcards2
U00096__spa2shw,U00096,G00062,soy tímido.,tekua'dande'ku,spa,shw,train,False,flashcards2
U02458__shw2spa,U02458,G02227,kui'na llillinwek kishu.,yo me llamo jesús.,shw,spa,train,True,pdf_textos
U02458__spa2shw,U02458,G02227,yo me llamo jesús.,kui'na llillinwek kishu.,spa,shw,train,True,pdf_textos
U03730__shw2spa,U03730,G03480,kua pinaner'lek ala'sa' ukli pa'ta'su',yo olvido una fecha importante.,shw,spa,train,False,flashcards_oraciones
U03730__spa2shw,U03730,G03480,yo olvido una fecha importante.,kua pinaner'lek ala'sa' ukli pa'ta'su',spa,shw,train,False,flashcards_oraciones
U01169__shw2spa,U01169,G01013,¡dakuta'lek!,¡qué vergüenza!,shw,spa,train,False,flashcards2
U01169__spa2shw,U01169,G01013,¡qué vergüenza!,¡dakuta'lek!,spa,shw,train,False,flashcards2
U02405__shw2spa,U02405,G02174,napi' sudawek sudatulek.,hace tiempo me casé con mi esposo.,shw,spa,train,True,pdf_textos
U02405__spa2shw,U02405,G02174,hace tiempo me casé con mi esposo.,napi' sudawek sudatulek.,spa,shw,train,True,pdf_textos
U00469__shw2spa,U00469,G00380,kencher' vinu',trae vino.,shw,spa,train,False,flashcards2
