original_index,ESP,SHIWILU,removal_reason
6153,Tom es mi papá.,,SHIWILU es NaN
6154,Cree en Papá Noel.,,SHIWILU es NaN
6155,Papá volvió a casa.,,SHIWILU es NaN
6156,Su papá es japonés.,,SHIWILU es NaN
6157,¡Mi papá me matará!,,SHIWILU es NaN
6158,Papá no come postre.,,SHIWILU es NaN
6159,Papá me compró libros.,,SHIWILU es NaN
6160,Mi papá estaba ocupado.,,SHIWILU es NaN
6161,Papá compró una cámara.,,SHIWILU es NaN
6162,Papá administra la tienda.,,SHIWILU es NaN
6163,Los plátanos son amarillos.,,SHIWILU es NaN
6164,Los plátanos son deliciosos.,,SHIWILU es NaN
6165,Los plátanos son exquisitos.,,SHIWILU es NaN
6166,Esos plátanos son deliciosos.,,SHIWILU es NaN
6167,¿Están maduros estos plátanos?,,SHIWILU es NaN
6168,Ellos no lo venden.,,SHIWILU es NaN
6169,Aquí se venden flores.,,SHIWILU es NaN
6170,Venden artículos de deportes.,,SHIWILU es NaN
6171,Déjame darte un abrazo.,,SHIWILU es NaN
6172,Danos solo tres semanas.,,SHIWILU es NaN
6173,No interrumpas nuestra conversación.,,SHIWILU es NaN
6174,Mary interrumpió nuestra conversación.,,SHIWILU es NaN
6175,Él está libre hoy.,,SHIWILU es NaN
6176,Voy a estar libre.,,SHIWILU es NaN
6177,Eres libre de irte.,,SHIWILU es NaN
6178,La entrada es libre.,,SHIWILU es NaN
6179,Soy un hombre libre.,,SHIWILU es NaN
6180,Tengo que ser libre.,,SHIWILU es NaN
6181,Tengo el lunes libre.,,SHIWILU es NaN
6182,Estoy libre de deudas.,,SHIWILU es NaN
6183,Solo quiero ser libre.,,SHIWILU es NaN
6184,Estoy libre el domingo.,,SHIWILU es NaN
6185,Estoy libre esta tarde.,,SHIWILU es NaN
6186,¿Estás libre el martes?,,SHIWILU es NaN
6187,Él quedará libre mañana.,,SHIWILU es NaN
6188,Eres libre de marcharte.,,SHIWILU es NaN
6189,Estaré libre esta noche.,,SHIWILU es NaN
6190,Estaré libre esta tarde.,,SHIWILU es NaN
6191,Mantén el domingo libre.,,SHIWILU es NaN
6192,¿Está libre este puesto?,,SHIWILU es NaN
6193,¿Estás libre esta tarde?,,SHIWILU es NaN
6194,¿Está libre este asiento?,,SHIWILU es NaN
6195,¿Estás libre el miércoles?,,SHIWILU es NaN
6196,Siéntase libre de contactarme.,,SHIWILU es NaN
6197,Es hora de irse.,,SHIWILU es NaN
6198,Es la hora pico.,,SHIWILU es NaN
6199,Ya casi es hora.,,SHIWILU es NaN
6200,Es hora de cenar.,,SHIWILU es NaN
6201,Es hora de comer.,,SHIWILU es NaN
6202,¿A qué hora abre?,,SHIWILU es NaN
6203,Es hora de partir.,,SHIWILU es NaN
6204,¿A qué hora cenas?,,SHIWILU es NaN
6205,¿A qué hora nació?,,SHIWILU es NaN
6206,¿A qué hora sales?,,SHIWILU es NaN
6207,¿Es hora de comer?,,SHIWILU es NaN
6208,¿Qué hora es allí?,,SHIWILU es NaN
6209,¿Qué hora es ahora?,,SHIWILU es NaN
6210,Regresa en una hora.,,SHIWILU es NaN
6211,Volveré en una hora.,,SHIWILU es NaN
6212,¿A qué hora cierran?,,SHIWILU es NaN
6213,¿A qué hora comiste?,,SHIWILU es NaN
6214,Es hora del almuerzo.,,SHIWILU es NaN
6215,Es hora de relajarse.,,SHIWILU es NaN
6216,Tenemos una hora más.,,SHIWILU es NaN
6217,Vuelvo en media hora.,,SHIWILU es NaN
6218,¿A qué hora almuerzas?,,SHIWILU es NaN
6219,¿A qué hora desayunas?,,SHIWILU es NaN
6220,"Disculpa, ¿qué hora es?",,SHIWILU es NaN
6221,Estudié durante una hora.,,SHIWILU es NaN
6222,Tenemos todavía una hora.,,SHIWILU es NaN
6223,Se anticiparon media hora.,,SHIWILU es NaN
6224,Quiero escucharlo de vos.,,SHIWILU es NaN
6225,Me da tristeza escucharlo.,,SHIWILU es NaN
6226,Me pone triste escucharlo.,,SHIWILU es NaN
6227,Quiero escucharlo otra vez.,,SHIWILU es NaN
6228,Realmente me alegra escucharlo.,,SHIWILU es NaN
6229,Trataba de no mirar.,,SHIWILU es NaN
6230,¿Podría mirar ese libro?,,SHIWILU es NaN
6231,Me encanta mirar béisbol.,,SHIWILU es NaN
6232,Él no te entiende.,,SHIWILU es NaN
6233,Ella no le entiende.,,SHIWILU es NaN
6234,Ella no te entiende.,,SHIWILU es NaN
6235,Sé que Tom entiende.,,SHIWILU es NaN
6236,Ella no les entiende.,,SHIWILU es NaN
6237,Ella te entiende ahora.,,SHIWILU es NaN
6238,Ella entiende la música.,,SHIWILU es NaN
6239,Tom entiende tu postura.,,SHIWILU es NaN
6240,Tom todavía no entiende.,,SHIWILU es NaN
6241,Ella tampoco me entiende.,,SHIWILU es NaN
6242,Tom entiende el problema.,,SHIWILU es NaN
6243,Ella duerme de costado.,,SHIWILU es NaN
6244,Es un buen vino.,,SHIWILU es NaN
6245,Fue un buen día.,,SHIWILU es NaN
6246,Fue un buen rey.,,SHIWILU es NaN
6247,Es un buen trato.,,SHIWILU es NaN
6248,Será un buen día.,,SHIWILU es NaN
6249,Sos un buen tipo.,,SHIWILU es NaN
6250,Soy un buen niño.,,SHIWILU es NaN
6251,Soy un buen tipo.,,SHIWILU es NaN
6252,Era un buen amigo.,,SHIWILU es NaN
6253,Esto es buen café.,,SHIWILU es NaN
6254,Es un buen hombre.,,SHIWILU es NaN
6255,Pasé un buen rato.,,SHIWILU es NaN
6256,Sos un buen amigo.,,SHIWILU es NaN
6257,Sos un buen padre.,,SHIWILU es NaN
6258,Eres un buen chico.,,SHIWILU es NaN
6259,Está de buen humor.,,SHIWILU es NaN
6260,Es un buen consejo.,,SHIWILU es NaN
6261,Es un buen sistema.,,SHIWILU es NaN
6262,Soy un buen sujeto.,,SHIWILU es NaN
6263,¡Ten un buen viaje!,,SHIWILU es NaN
6264,Eres un buen hombre.,,SHIWILU es NaN
6265,Eres un buen médico.,,SHIWILU es NaN
6266,Es un buen comienzo.,,SHIWILU es NaN
6267,Será un buen marido.,,SHIWILU es NaN
6268,Será un buen médico.,,SHIWILU es NaN
6269,Tom tiene buen oído.,,SHIWILU es NaN
6270,Vas por buen camino.,,SHIWILU es NaN
6271,¿Tuvo un buen vuelo?,,SHIWILU es NaN
6272,Estaba de buen humor.,,SHIWILU es NaN
6273,Hizo muy buen tiempo.,,SHIWILU es NaN
6274,Hizo un buen trabajo.,,SHIWILU es NaN
6275,Soy un buen cocinero.,,SHIWILU es NaN
6276,Soy un buen marinero.,,SHIWILU es NaN
6277,Soy un buen profesor.,,SHIWILU es NaN
6278,Tengo un buen empleo.,,SHIWILU es NaN
6279,¿Voy por buen camino?,,SHIWILU es NaN
6280,Ella tiene buen humor.,,SHIWILU es NaN
6281,Él tenía buen aspecto.,,SHIWILU es NaN
6282,Forman un buen equipo.,,SHIWILU es NaN
6283,Soy un buen consejero.,,SHIWILU es NaN
6284,Tiene un buen salario.,,SHIWILU es NaN
6285,¿Es buen francés éste?,,SHIWILU es NaN
6286,Eres un buen mentiroso.,,SHIWILU es NaN
6287,Hoy tengo buen apetito.,,SHIWILU es NaN
6288,No tienes buen aspecto.,,SHIWILU es NaN
6289,Tenemos un buen equipo.,,SHIWILU es NaN
6290,Tienes un buen trabajo.,,SHIWILU es NaN
6291,Eres un buen estudiante.,,SHIWILU es NaN
6292,Hiciste un buen trabajo.,,SHIWILU es NaN
6293,Nadar es buen ejercicio.,,SHIWILU es NaN
6294,Tienes muy buen aspecto.,,SHIWILU es NaN
6295,¿Pasaste un buen verano?,,SHIWILU es NaN
6296,¿Tuviste un buen verano?,,SHIWILU es NaN
6297,Hicieron un buen trabajo.,,SHIWILU es NaN
6298,Necesito un buen abogado.,,SHIWILU es NaN
6299,Necesito un buen consejo.,,SHIWILU es NaN
6300,Canadá produce buen trigo.,,SHIWILU es NaN
6301,Hemos hecho buen progreso.,,SHIWILU es NaN
6302,Tengo un buen diccionario.,,SHIWILU es NaN
6303,Quiero un buen diccionario.,,SHIWILU es NaN
6304,¿Conoce un buen restaurante?,,SHIWILU es NaN
6305,Necesito un buen diccionario.,,SHIWILU es NaN
6306,¿Conocéis un buen restaurante?,,SHIWILU es NaN
6307,¿Acaso es un lobo?,,SHIWILU es NaN
6308,¿Acaso él fue allá?,,SHIWILU es NaN
6309,¿Acaso es tan malo?,,SHIWILU es NaN
6310,¿Acaso no es linda?,,SHIWILU es NaN
6311,¿Acaso no es negro?,,SHIWILU es NaN
6312,¿Acaso no sabes eso?,,SHIWILU es NaN
6313,¿Acaso es una trampa?,,SHIWILU es NaN
6314,¿Acaso hice algo mal?,,SHIWILU es NaN
6315,¿Acaso nadie te dijo?,,SHIWILU es NaN
6316,¿Acaso no es molesto?,,SHIWILU es NaN
6317,¿Acaso es tan terrible?,,SHIWILU es NaN
6318,¿Acaso nieva en Boston?,,SHIWILU es NaN
6319,¿Acaso no mencioné eso?,,SHIWILU es NaN
6320,¿Acaso te gusta perder?,,SHIWILU es NaN
6321,¿Acaso no tienes hambre?,,SHIWILU es NaN
6322,¿Acaso somos solo amigos?,,SHIWILU es NaN
6323,¿Acaso estoy viendo cosas?,,SHIWILU es NaN
6324,¿Acaso debes hacerlo ahora?,,SHIWILU es NaN
6325,¿Acaso me estás escuchando?,,SHIWILU es NaN
6326,¿Tienes mucho tiempo acaso?,,SHIWILU es NaN
6327,¿Acaso dormiste aquí anoche?,,SHIWILU es NaN
6328,¿Acaso estaba hablando contigo?,,SHIWILU es NaN
6329,Él me pidió ayuda.,,SHIWILU es NaN
6330,Él me pidió perdón.,,SHIWILU es NaN
6331,Tom me pidió ayuda.,,SHIWILU es NaN
6332,Tom pidió más café.,,SHIWILU es NaN
6333,Ella me pidió ayuda.,,SHIWILU es NaN
6334,Él pidió un cigarro.,,SHIWILU es NaN
6335,Nadie me pidió nada.,,SHIWILU es NaN
6336,Él les pidió consejo.,,SHIWILU es NaN
6337,Me pidió que bailara.,,SHIWILU es NaN
6338,Tom pidió una boleta.,,SHIWILU es NaN
6339,Tom pidió un aumento.,,SHIWILU es NaN
6340,Tomás pidió una pizza.,,SHIWILU es NaN
6341,Tom ni pidió disculpa.,,SHIWILU es NaN
6342,Tom pidió un descuento.,,SHIWILU es NaN
6343,El anunciador pidió atención.,,SHIWILU es NaN
6344,¿Quién lo ha dejado?,,SHIWILU es NaN
6345,Ellos no vieron nada.,,SHIWILU es NaN
6346,¿No vieron al hombre?,,SHIWILU es NaN
6347,Ellos nos vieron ayer.,,SHIWILU es NaN
6348,¿Ustedes vieron a Tom?,,SHIWILU es NaN
6349,Le leí la carta.,,SHIWILU es NaN
6350,Me leí el libro.,,SHIWILU es NaN
6351,Yo leí un libro.,,SHIWILU es NaN
6352,Leí tu carta ayer.,,SHIWILU es NaN
6353,Ya leí esa novela.,,SHIWILU es NaN
6354,Anoche leí el libro.,,SHIWILU es NaN
6355,Leí el libro entero.,,SHIWILU es NaN
6356,Ayer leí este artículo.,,SHIWILU es NaN
6357,Leí cuatro libros nuevos.,,SHIWILU es NaN
6358,Leí muchos autores modernos.,,SHIWILU es NaN
6359,Leí una historia emocionante.,,SHIWILU es NaN
6360,El gato es café.,,SHIWILU es NaN
6361,Me tomé el café.,,SHIWILU es NaN
6362,Ve a traer café.,,SHIWILU es NaN
6363,Me gusta el café.,,SHIWILU es NaN
6364,Me gusta tu café.,,SHIWILU es NaN
6365,Tom no bebe café.,,SHIWILU es NaN
6366,¿Tomas té o café?,,SHIWILU es NaN
6367,Esto es buen café.,,SHIWILU es NaN
6368,¿Quiere café o té?,,SHIWILU es NaN
6369,Aquel gato es café.,,SHIWILU es NaN
6370,Dejé de beber café.,,SHIWILU es NaN
6371,Le encanta el café.,,SHIWILU es NaN
6372,Me encanta el café.,,SHIWILU es NaN
6373,Tom pidió más café.,,SHIWILU es NaN
6374,Tom solo bebe café.,,SHIWILU es NaN
6375,Tom vertió su café.,,SHIWILU es NaN
6376,El café está helado.,,SHIWILU es NaN
6377,Ella me sirvió café.,,SHIWILU es NaN
6378,Ese café huele bien.,,SHIWILU es NaN
6379,Este café está frío.,,SHIWILU es NaN
6380,"Más café, por favor.",,SHIWILU es NaN
6381,Sólo quería un café.,,SHIWILU es NaN
6382,Tom quiere más café.,,SHIWILU es NaN
6383,¿No quiere más café?,,SHIWILU es NaN
6384,"Otro café, por favor.",,SHIWILU es NaN
6385,Ya había tomado café.,,SHIWILU es NaN
6386,¿Cómo quiere su café?,,SHIWILU es NaN
6387,¿Quieres café o algo?,,SHIWILU es NaN
6388,Este café está amargo.,,SHIWILU es NaN
6389,Este café sabe amargo.,,SHIWILU es NaN
6390,Nos quedamos sin café.,,SHIWILU es NaN
6391,Cuando llegó hice café.,,SHIWILU es NaN
6392,No hay suficiente café.,,SHIWILU es NaN
6393,Prepararé algo de café.,,SHIWILU es NaN
6394,¿Puedo traerte un café?,,SHIWILU es NaN
6395,¿Quién quiere más café?,,SHIWILU es NaN
6396,¿Quieres que haga café?,,SHIWILU es NaN
6397,¿Quisieras algo de café?,,SHIWILU es NaN
6398,¿Alguien quiere más café?,,SHIWILU es NaN
6399,Importamos café de Brasil.,,SHIWILU es NaN
6400,¿Dónde puedo comprar café?,,SHIWILU es NaN
6401,¿Quieres que prepare café?,,SHIWILU es NaN
6402,Esté café está requete-cargado.,,SHIWILU es NaN
6403,Soy alérgica al maíz.,,SHIWILU es NaN
6404,¿Estás hablando de mí?,,SHIWILU es NaN
6405,Estaba hablando de Tom.,,SHIWILU es NaN
6406,Estoy hablando con Tom.,,SHIWILU es NaN
6407,La gente está hablando.,,SHIWILU es NaN
6408,No está hablando nadie.,,SHIWILU es NaN
6409,¿De qué estás hablando?,,SHIWILU es NaN
6410,¿Estás hablando de Tom?,,SHIWILU es NaN
6411,Estaba hablando de ropa.,,SHIWILU es NaN
6412,Disfruto hablando con él.,,SHIWILU es NaN
6413,"Te estamos hablando, Tom.",,SHIWILU es NaN
6414,¿De quién estás hablando?,,SHIWILU es NaN
6415,¿Estabais hablando de mí?,,SHIWILU es NaN
6416,¿Está hablando en inglés?,,SHIWILU es NaN
6417,Tom está hablando dormido.,,SHIWILU es NaN
6418,¿Con quién están hablando?,,SHIWILU es NaN
6419,¿Con quién estás hablando?,,SHIWILU es NaN
6420,¿Están hablando en inglés?,,SHIWILU es NaN
6421,Está hablando por teléfono.,,SHIWILU es NaN
6422,Mary está hablando dormida.,,SHIWILU es NaN
6423,¿De qué estábamos hablando?,,SHIWILU es NaN
6424,¿De quién estaban hablando?,,SHIWILU es NaN
6425,¿Estáis hablando en inglés?,,SHIWILU es NaN
6426,¿Están hablando en francés?,,SHIWILU es NaN
6427,¿Está Ud. hablando conmigo?,,SHIWILU es NaN
6428,Estoy hablando por teléfono.,,SHIWILU es NaN
6429,¿Con quién estabas hablando?,,SHIWILU es NaN
6430,"Francamente hablando, lo odio.",,SHIWILU es NaN
6431,¿Estoy hablando conmigo mismo?,,SHIWILU es NaN
6432,¿Acaso estaba hablando contigo?,,SHIWILU es NaN
6433,¿Estoy hablando demasiado rápido?,,SHIWILU es NaN
6434,Atraparon zorros con cepos.,,SHIWILU es NaN
6435,Lo enviaron a combatir.,,SHIWILU es NaN
6436,Tom es un salvavidas.,,SHIWILU es NaN
6437,No debería ser así.,,SHIWILU es NaN
6438,Debería ir a Boston.,,SHIWILU es NaN
6439,Debería irme a casa.,,SHIWILU es NaN
6440,¿Por qué debería ir?,,SHIWILU es NaN
6441,Creo que debería irme.,,SHIWILU es NaN
6442,Debería leer el libro.,,SHIWILU es NaN
6443,Tom debería saber eso.,,SHIWILU es NaN
6444,Yo debería tomar esto.,,SHIWILU es NaN
6445,Debería demandar a Tom.,,SHIWILU es NaN
6446,Debería hablar con Tom.,,SHIWILU es NaN
6447,Debería irme a acostar.,,SHIWILU es NaN
6448,En verdad debería irme.,,SHIWILU es NaN
6449,Esto debería ser fácil.,,SHIWILU es NaN
6450,Tom debería irse ahora.,,SHIWILU es NaN
6451,¿Por qué debería pagar?,,SHIWILU es NaN
6452,¿Qué debería hacer Tom?,,SHIWILU es NaN
6453,Debería ir con vosotras.,,SHIWILU es NaN
6454,Debería ir con vosotros.,,SHIWILU es NaN
6455,Sé que debería quedarme.,,SHIWILU es NaN
6456,Tal vez debería hacerlo.,,SHIWILU es NaN
6457,Tom debería ser avisado.,,SHIWILU es NaN
6458,¿Hacia dónde debería ir?,,SHIWILU es NaN
6459,Debería haber comido más.,,SHIWILU es NaN
6460,Debería haber dicho algo.,,SHIWILU es NaN
6461,La gente debería lavarse.,,SHIWILU es NaN
6462,No debería haberlo hecho.,,SHIWILU es NaN
6463,Tom debería hablar menos.,,SHIWILU es NaN
6464,Tom debería ir partiendo.,,SHIWILU es NaN
6465,¿Debería asear mi cuarto?,,SHIWILU es NaN
6466,¿Por qué debería creerte?,,SHIWILU es NaN
6467,¿Por quién debería votar?,,SHIWILU es NaN
6468,¿Qué debería haber hecho?,,SHIWILU es NaN
6469,¿Qué debería hacer ahora?,,SHIWILU es NaN
6470,Debería darte las gracias.,,SHIWILU es NaN
6471,Debería haber ido contigo.,,SHIWILU es NaN
6472,Debería haberme ido antes.,,SHIWILU es NaN
6473,Debería relajarse un poco.,,SHIWILU es NaN
6474,Debería tener más cuidado.,,SHIWILU es NaN
6475,Esto no debería repetirse.,,SHIWILU es NaN
6476,La gente debería trabajar.,,SHIWILU es NaN
6477,No debería estar riéndome.,,SHIWILU es NaN
6478,No debería haberte besado.,,SHIWILU es NaN
6479,¿A quién debería informar?,,SHIWILU es NaN
6480,¿Debería cortarme el pelo?,,SHIWILU es NaN
6481,¿Dónde debería poner esto?,,SHIWILU es NaN
6482,¿Por qué debería ayudarte?,,SHIWILU es NaN
6483,¿Qué postre debería tomar?,,SHIWILU es NaN
6484,Alguien debería decir algo.,,SHIWILU es NaN
6485,Debería quitarse su abrigo.,,SHIWILU es NaN
6486,Pienso que debería hacerlo.,,SHIWILU es NaN
6487,Tom debería haberlo sabido.,,SHIWILU es NaN
6488,Tom debería ser felicitado.,,SHIWILU es NaN
6489,Creo que debería intentarlo.,,SHIWILU es NaN
6490,Debería haber usado guantes.,,SHIWILU es NaN
6491,Siento que debería ayudarle.,,SHIWILU es NaN
6492,Tom debería regresar pronto.,,SHIWILU es NaN
6493,Tom debería ser recriminado.,,SHIWILU es NaN
6494,¿Debería abrir las ventanas?,,SHIWILU es NaN
6495,¿Por qué debería escucharte?,,SHIWILU es NaN
6496,¿Por qué debería interferir?,,SHIWILU es NaN
6497,Esto debería ser interesante.,,SHIWILU es NaN
6498,¿Debería inventar una excusa?,,SHIWILU es NaN
6499,Debería darse unas vacaciones.,,SHIWILU es NaN
6500,Debería habéroslo dicho antes.,,SHIWILU es NaN
6501,Nunca debería haberlo comprado.,,SHIWILU es NaN
6502,Debería haberlo terminado antes.,,SHIWILU es NaN
6503,Nunca debería haberte escuchado.,,SHIWILU es NaN
6504,Quizás debería estudiar francés.,,SHIWILU es NaN
6505,Él llegó al fin.,,SHIWILU es NaN
6506,Él llegó por fin.,,SHIWILU es NaN
6507,Él llegó a tiempo.,,SHIWILU es NaN
6508,Tom llegó al hotel.,,SHIWILU es NaN
6509,Tom llegó a tiempo.,,SHIWILU es NaN
6510,Tom llegó el lunes.,,SHIWILU es NaN
6511,Tom llegó el último.,,SHIWILU es NaN
6512,Ella llegó la última.,,SHIWILU es NaN
6513,Él llegó aquí anoche.,,SHIWILU es NaN
6514,Llegó más bien tarde.,,SHIWILU es NaN
6515,Él llegó poco después.,,SHIWILU es NaN
6516,El tren llegó puntual.,,SHIWILU es NaN
6517,Tom llegó esta mañana.,,SHIWILU es NaN
6518,¿Cuándo llegó él aquí?,,SHIWILU es NaN
6519,Cuando llegó hice café.,,SHIWILU es NaN
6520,El avión llegó puntual.,,SHIWILU es NaN
6521,El taxi atrasado llegó.,,SHIWILU es NaN
6522,Mary llegó al hospital.,,SHIWILU es NaN
6523,¿Cuándo llegó Tom aquí?,,SHIWILU es NaN
6524,Me pregunto quien llegó.,,SHIWILU es NaN
6525,Él llegó demasiado pronto.,,SHIWILU es NaN
6526,Finalmente llegó al hotel.,,SHIWILU es NaN
6527,Tom llegó acarreando algo.,,SHIWILU es NaN
6528,Nuestro tren llegó puntual.,,SHIWILU es NaN
6529,¿Te gusta el jugo?,,SHIWILU es NaN
6530,Este jugo sabe amargo.,,SHIWILU es NaN
6531,Prefiero leche que jugo.,,SHIWILU es NaN
6532,Tomás está tomando jugo.,,SHIWILU es NaN
6533,¿Compraron ellos el jugo?,,SHIWILU es NaN
6534,Estos son nuestros escritorios.,,SHIWILU es NaN
6535,Las puertas están cerradas.,,SHIWILU es NaN
6536,Ellas ayudaron a Tom.,,SHIWILU es NaN
6537,Ellos ayudaron a Tom.,,SHIWILU es NaN
6538,Vamos a arreglar cuentas.,,SHIWILU es NaN
6539,Deberías arreglar tu coche.,,SHIWILU es NaN
6540,¿Cómo pretendes arreglar esto?,,SHIWILU es NaN
6541,¿Cómo pretendéis arreglar esto?,,SHIWILU es NaN
6542,¿Podés arreglar mi computadora?,,SHIWILU es NaN
6543,Se quedaron sin palabras.,,SHIWILU es NaN
6544,Era difícil al principio.,,SHIWILU es NaN
6545,Fue difícil al principio.,,SHIWILU es NaN
6546,Empecemos por el principio.,,SHIWILU es NaN
6547,Al principio estaba confundida.,,SHIWILU es NaN
6548,Su discurso nos conmovió.,,SHIWILU es NaN
6549,Su gentileza me conmovió.,,SHIWILU es NaN
6550,Me conmovió su amabilidad.,,SHIWILU es NaN
6551,Su amabilidad me conmovió.,,SHIWILU es NaN
6552,Esto realmente me conmovió.,,SHIWILU es NaN
6553,No lo puedo oír.,,SHIWILU es NaN
6554,No lo puedo ver.,,SHIWILU es NaN
6555,Puedo ver a Tom.,,SHIWILU es NaN
6556,Yo no puedo ver.,,SHIWILU es NaN
6557,Puedo ver la luz.,,SHIWILU es NaN
6558,¿Puedo ir con él?,,SHIWILU es NaN
6559,No lo puedo decir.,,SHIWILU es NaN
6560,No me puedo mover.,,SHIWILU es NaN
6561,No puedo con ella.,,SHIWILU es NaN
6562,No puedo ver nada.,,SHIWILU es NaN
6563,No te puedo parar.,,SHIWILU es NaN
6564,¿Puedo ir al baño?,,SHIWILU es NaN
6565,¿Puedo ir con Tom?,,SHIWILU es NaN
6566,No lo puedo culpar.,,SHIWILU es NaN
6567,No lo puedo sentir.,,SHIWILU es NaN
6568,No me puedo quedar.,,SHIWILU es NaN
6569,No me puedo quejar.,,SHIWILU es NaN
6570,No puedo vivir así.,,SHIWILU es NaN
6571,No te puedo mentir.,,SHIWILU es NaN
6572,Puedo ayudar a Tom.,,SHIWILU es NaN
6573,Saben que no puedo.,,SHIWILU es NaN
6574,Sabes que no puedo.,,SHIWILU es NaN
6575,Yo no puedo ayudar.,,SHIWILU es NaN
6576,Yo no puedo bailar.,,SHIWILU es NaN
6577,Yo puedo hacer eso.,,SHIWILU es NaN
6578,Yo puedo hacer más.,,SHIWILU es NaN
6579,Yo puedo ser bueno.,,SHIWILU es NaN
6580,Yo puedo ser justo.,,SHIWILU es NaN
6581,¡No lo puedo creer!,,SHIWILU es NaN
6582,¿Puedo irme a casa?,,SHIWILU es NaN
6583,Casi no puedo oírte.,,SHIWILU es NaN
6584,Lo puedo hacer ahora,,SHIWILU es NaN
6585,Lo puedo hacer solo.,,SHIWILU es NaN
6586,No me puedo acordar.,,SHIWILU es NaN
6587,No puedo creer esto.,,SHIWILU es NaN
6588,No puedo entrar ahí.,,SHIWILU es NaN
6589,No puedo ir contigo.,,SHIWILU es NaN
6590,No puedo morir aquí.,,SHIWILU es NaN
6591,No puedo mover esto.,,SHIWILU es NaN
6592,No puedo ni mirarte.,,SHIWILU es NaN
6593,Puedo cuidar de Tom.,,SHIWILU es NaN
6594,Yo no puedo manejar.,,SHIWILU es NaN
6595,Yo pienso que puedo.,,SHIWILU es NaN
6596,Yo puedo hacer esto.,,SHIWILU es NaN
6597,¿Me lo puedo probar?,,SHIWILU es NaN
6598,¿Puedo usar el baño?,,SHIWILU es NaN
6599,¿Puedo usar su baño?,,SHIWILU es NaN
6600,¿Puedo yo hacer eso?,,SHIWILU es NaN
6601,No lo puedo aguantar.,,SHIWILU es NaN
6602,No lo puedo alcanzar.,,SHIWILU es NaN
6603,No lo puedo explicar.,,SHIWILU es NaN
6604,No puedo beber leche.,,SHIWILU es NaN
6605,No puedo caminar más.,,SHIWILU es NaN
6606,No puedo comer carne.,,SHIWILU es NaN
6607,No puedo dormir bien.,,SHIWILU es NaN
6608,No puedo esperar más.,,SHIWILU es NaN
6609,No puedo hacerlo más.,,SHIWILU es NaN
6610,No puedo rezar ahora.,,SHIWILU es NaN
6611,Puedo esperar por ti.,,SHIWILU es NaN
6612,Puedo ganar esta vez.,,SHIWILU es NaN
6613,Puedo hablar con Tom.,,SHIWILU es NaN
6614,Puedo leer sin gafas.,,SHIWILU es NaN
6615,Puedo oler el océano.,,SHIWILU es NaN
6616,Puedo vivir sin esto.,,SHIWILU es NaN
6617,Sé que puedo hacerlo.,,SHIWILU es NaN
6618,Veré qué puedo hacer.,,SHIWILU es NaN
6619,Yo no puedo conducir.,,SHIWILU es NaN
6620,Yo no puedo mentirte.,,SHIWILU es NaN
6621,Yo puedo comprar dos.,,SHIWILU es NaN
6622,Yo puedo comprar uno.,,SHIWILU es NaN
6623,Yo puedo hacer ambos.,,SHIWILU es NaN
6624,Yo puedo leer mentes.,,SHIWILU es NaN
6625,¿Cómo puedo yo pagar?,,SHIWILU es NaN
6626,¿Puedo abrir la caja?,,SHIWILU es NaN
6627,¿Puedo apagar la luz?,,SHIWILU es NaN
6628,¿Puedo comer un poco?,,SHIWILU es NaN
6629,¿Puedo confiar en ti?,,SHIWILU es NaN
6630,¿Puedo ir a trabajar?,,SHIWILU es NaN
6631,¿Puedo ir yo también?,,SHIWILU es NaN
6632,¿Puedo pasar al baño?,,SHIWILU es NaN
6633,¿Puedo poner la mesa?,,SHIWILU es NaN
6634,¿Puedo salir a jugar?,,SHIWILU es NaN
6635,¿Puedo usar el móvil?,,SHIWILU es NaN
6636,¿Qué puedo hacer aún?,,SHIWILU es NaN
6637,¿Te puedo decir algo?,,SHIWILU es NaN
6638,Ahora no puedo hablar.,,SHIWILU es NaN
6639,No me puedo controlar.,,SHIWILU es NaN
6640,No puedo aceptar esto.,,SHIWILU es NaN
6641,No puedo cambiar esto.,,SHIWILU es NaN
6642,No puedo decirte nada.,,SHIWILU es NaN
6643,No puedo dejar Boston.,,SHIWILU es NaN
6644,No puedo escribir más.,,SHIWILU es NaN
6645,No puedo evitarlo más.,,SHIWILU es NaN
6646,No puedo hablar ahora.,,SHIWILU es NaN
6647,No puedo hacerlo sola.,,SHIWILU es NaN
6648,No puedo hacerlo solo.,,SHIWILU es NaN
6649,No puedo irme todavía.,,SHIWILU es NaN
